title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker,llm_evidence,llm_predicted_movement,llm_explanation
"Buy, Sell or Hold J&J Stock? Key Tips Ahead of Q1 Earnings",JNJ's Innovative Medicines unit sales are expected to have been driven by drugs like Darzalex and Tremfya. We do not expect any improvement in MedTech sales.,Zacks Commentary,20250411T153200,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Earnings', 'relevance_score': '0.998287'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.169194,JNJ,"['Innovative Medicines unit sales', 'Darzalex and Tremfya', 'no improvement in MedTech sales']",Up,"The headline suggests key tips ahead of Q1 earnings, indicating potential positive news. The mention of Innovative Medicines unit sales being driven by successful drugs like Darzalex and Tremfya further supports a positive outlook. Despite the lack of improvement in MedTech sales, the overall sentiment leans towards a somewhat bullish stance, leading to a likely short-term stock movement upwards."
"Novartis Commits $23 Billion To Expand US Manufacturing Over Five Years, Despite Tariffs Uncertainties - Novartis  ( NYSE:NVS ) ","Novartis will invest $23 billion over five years to expand U.S. manufacturing and research. The company will build facilities in the U.S., including a $1.1 billion R&D hub in San Diego. Feel unsure about the market's next move?",Benzinga,20250411T133646,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",Somewhat-Bullish,0.279289,JNJ,"['Novartis Commits $23 Billion', 'expand U.S. manufacturing and research', 'build facilities in the U.S.', '$1.1 billion R&D hub in San Diego']",Up,"The news of Novartis committing $23 billion to expand U.S. manufacturing and research, including building facilities and an R&D hub, indicates a significant investment in growth. This positive sentiment is likely to boost investor confidence in JNJ's sector, leading to a potential short-term stock movement upwards."
Is First Trust Dow 30 Equal Weight ETF  ( EDOW )  a Strong ETF Right Now?,Smart Beta ETF report for ...,Zacks Commentary,20250411T102002,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999994'}]",Somewhat-Bullish,0.246278,JNJ,"['Strong ETF', 'Smart Beta ETF report']",Up,"The headline mentioning a 'Strong ETF' and the summary referring to a 'Smart Beta ETF report' indicate positive sentiment towards JNJ. Investors may interpret this as a signal of potential growth or positive performance, leading to an expected short-term stock movement upwards."
2 Top Dividend Stocks to Buy Right Now,Microsoft ( NASDAQ: MSFT ) and Johnson & Johnson ( NYSE: JNJ ) are leading companies in their respective industries. They both have impressive track records and have made their long-term shareholders significantly richer.Some might worry that it's too late to invest in these blue chip companies.,Motley Fool,20250411T082500,"[{'topic': 'Earnings', 'relevance_score': '0.938793'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.128316,JNJ,"['impressive track records', 'long-term shareholders significantly richer', 'blue chip companies']",Up,"The evidence suggests that Johnson & Johnson (JNJ) is a leading company with an impressive track record and has made long-term shareholders significantly richer. The mention of it being a blue chip company further reinforces its stability and potential for growth. Therefore, despite the neutral sentiment label, the overall positive attributes indicate a likely short-term stock movement upwards."
"Johnson & Johnson, Protagonist Tout Positive Results For Psoriasis Oral Pill Study - Protagonist Therapeutics  ( NASDAQ:PTGX ) , Johnson & Johnson  ( NYSE:JNJ ) ","84.1% of adolescents on icotrokinra achieved clear/almost clear skin at Week 16 vs. 27.3% on placebo in Phase 3 PsO study. By Week 24, 75% of adolescents on icotrokinra had completely clear skin ( IGA 0 ) , with no new safety issues reported.",Benzinga,20250410T142051,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Somewhat-Bullish,0.17927,JNJ,"['Positive Results', 'Psoriasis Oral Pill Study', '84.1% of adolescents on icotrokinra achieved clear/almost clear skin at Week 16', '75% of adolescents on icotrokinra had completely clear skin at Week 24', 'No new safety issues reported']",Up,The news headline and summary highlight the positive results of the Phase 3 Psoriasis Oral Pill study conducted by Johnson & Johnson. The high percentage of adolescents achieving clear skin and the absence of safety issues indicate a successful trial outcome. This positive development is likely to boost investor confidence and drive the stock price of JNJ up in the short term.
"Alphabet To $185? Here Are 10 Top Analyst Forecasts For Thursday - BorgWarner  ( NYSE:BWA ) , Amazon.com  ( NASDAQ:AMZN ) ","Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades and downgrades, please see our analyst ratings page. Wells Fargo raised Toast, Inc. TOST price target from $30 to $39.",Benzinga,20250410T132412,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}]",Somewhat-Bullish,0.182771,JNJ,"['Top Wall Street analysts', 'changed their outlook', 'upgrades and downgrades', 'raised price target']",Up,"The evidence suggests that top analysts have positively changed their outlook on JNJ, including raising the price target. This indicates a bullish sentiment towards the company, which is likely to drive the stock price up in the short term."
Seeking Clues to Johnson & Johnson  ( JNJ )  Q1 Earnings? A Peek Into Wall Street Projections for Key Metrics,"Evaluate the expected performance of Johnson & Johnson (JNJ) for the quarter ended March 2025, looking beyond the conventional Wall Street top-and-bottom-line estimates and examining some of its key metrics for better insight.",Zacks Commentary,20250410T131512,"[{'topic': 'Earnings', 'relevance_score': '0.967321'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.157074,JNJ,"['expected performance', 'key metrics', 'better insight']",Up,"The sentiment of 'Somewhat-Bullish' suggests a positive outlook on JNJ's performance. Phrases like 'expected performance', 'key metrics', and 'better insight' indicate a focus on potential positive outcomes. Therefore, it is likely that the short-term stock movement of JNJ will be 'Up' based on the optimistic sentiment and the emphasis on key performance indicators."
Johnson & Johnson  ( JNJ )  Is a Trending Stock: Facts to Know Before Betting on It,"Johnson & Johnson (JNJ) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",Zacks Commentary,20250410T130015,"[{'topic': 'Earnings', 'relevance_score': '0.999999'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}]",Somewhat-Bullish,0.235685,JNJ,"['most watched by Zacks.com users', 'worth exploring what lies ahead']",Up,"The sentiment of 'Somewhat-Bullish' is supported by the fact that Johnson & Johnson (JNJ) has been receiving significant attention from Zacks.com users, indicating positive interest in the stock. Additionally, the mention of exploring what lies ahead suggests a potential optimistic outlook for JNJ, leading to a likely short-term stock movement upwards."
Should You Invest in the Health Care Select Sector SPDR ETF  ( XLV ) ?,Sector ETF report for ...,Zacks Commentary,20250410T102006,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.268184,JNJ,"['Invest', 'Health Care', 'XLV']",Up,"The headline mentioning 'Invest' and 'Health Care' indicates positive sentiment towards the healthcare sector, which JNJ is a part of. Additionally, the reference to XLV, which is a healthcare sector ETF, suggests a positive outlook for companies like JNJ within that sector. Therefore, the sentiment being somewhat bullish, coupled with the positive sector outlook, points towards a likely short-term stock movement of JNJ going up."
"If Your Portfolio Is Down on the Tariff News, Check Out This Little-Known High-Yield Dividend Stock",Investors are dumping growth stocks right now as new tariff policies rock the markets.,Motley Fool,20250410T100500,"[{'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}]",Somewhat-Bullish,0.224358,JNJ,"['new tariff policies rock the markets', 'dumping growth stocks']",Down,"The sentiment label of 'Somewhat-Bullish' indicates a cautious optimism. However, the evidence suggests that the market is currently being impacted by negative news related to new tariff policies, leading investors to dump growth stocks. This sentiment and market reaction are likely to result in a short-term downward movement for JNJ's stock."
Stock Market Sell-Off Shopping Spree: 3 Top Dividend Stocks I Just Bought to Boost My Passive Income,"Stock market sell-offs like the one we're currently experiencing are challenging periods for investors. However, with every challenge comes an opportunity to improve. For me, sell-offs are an opportunity to buy high-quality dividend stocks at lower prices, which enables me to lock in higher ...",Motley Fool,20250410T091700,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.256505,JNJ,"['Stock market sell-offs', 'opportunity to buy high-quality dividend stocks at lower prices']",Up,"The sentiment of the news headline and summary is somewhat bullish, indicating a positive outlook on the stock market despite the sell-off. The mention of buying high-quality dividend stocks at lower prices suggests a strategy of capitalizing on market dips. This buying behavior typically leads to an increase in stock prices, hence predicting a likely short-term stock movement of JNJ to go up."
"The Dow Crashed 4,260 Points in 3 Days: Here Are 3 Dow Stocks That Make for No-Brainer Buys Right Now",Three of the Dow's 30 components make for sensational buys amid a historic sell-off.,Motley Fool,20250410T075100,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.999696'}, {'topic': 'Earnings', 'relevance_score': '0.795202'}]",Neutral,0.13291,JNJ,"['sensational buys', 'historic sell-off']",Up,"The sentiment phrases 'sensational buys' indicate positive outlook for JNJ stock. Despite the historic sell-off in the market, the suggestion of no-brainer buys implies a potential rebound in the stock price. Investors may see this as an opportunity to buy JNJ shares, leading to a likely short-term stock movement upwards."
Pharmaceutical stocks fall as Trump doubles down on tariffs threat,"Trump on Tuesday said his administration will be announcing a ""major"" tariff on pharmaceuticals ""very shortly."" ...",CNBC,20250409T155136,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}]",Neutral,-0.074324,JNJ,"['Pharmaceutical stocks fall', 'Trump doubles down on tariffs threat', 'major tariff on pharmaceuticals']",Down,"The news of Trump announcing a major tariff on pharmaceuticals is likely to negatively impact pharmaceutical stocks, as seen by the fall in pharmaceutical stocks. Investors may perceive this as a threat to the profitability of pharmaceutical companies like JNJ, leading to a potential short-term downward movement in JNJ's stock price."
This Johnson & Johnson Analyst Turns Bullish On Shifting Focus From Stelara Concerns To Innovative Medicine - Johnson & Johnson  ( NYSE:JNJ ) ,"Johnson & Johnson's Innovative Medicine contributes disproportionately higher profits. The concerns around the Stelara exclusivity appear overblown. With stocks plunging, steady income is key. Tim Melvin & Ryan Faloona reveal dividend stocks and deep-value plays on April 8. Reserve your spot now.",Benzinga,20250409T152820,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.151718,JNJ,"['Innovative Medicine contributes disproportionately higher profits', 'Concerns around Stelara exclusivity appear overblown', 'Steady income is key']",Up,"The evidence suggests that Johnson & Johnson's focus on Innovative Medicine, which is highly profitable, is a positive factor. The dismissal of concerns around Stelara exclusivity indicates a potential boost in investor confidence. Additionally, the emphasis on steady income aligns with a stable outlook, supporting a likely short-term stock movement upwards."
5 Top Growth Stocks to Buy in the Stock Market Sell-Off,"Equity markets may be struggling because of President Donald Trump's current economic policies, but that doesn't mean investors should avoid buying stocks right now -- quite the contrary. History tells us that equities tend to experience strong runs following downturns, so it's worth putting ...",Motley Fool,20250409T140000,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Bullish,0.391155,JNJ,"['Top Growth Stocks', 'Buy in the Stock Market Sell-Off', 'Equities tend to experience strong runs following downturns']",Up,"The sentiment of the news headline and summary is bullish, indicating a positive outlook on growth stocks like JNJ. The mention of buying in a stock market sell-off and the historical trend of equities experiencing strong runs after downturns suggest a positive sentiment towards JNJ. Therefore, the likely short-term stock movement for JNJ is 'Up'."
