title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker,llm_evidence,llm_predicted_movement,llm_explanation
"Novartis Commits $23 Billion To Expand US Manufacturing Over Five Years, Despite Tariffs Uncertainties - Novartis  ( NYSE:NVS ) ","Novartis will invest $23 billion over five years to expand U.S. manufacturing and research. The company will build facilities in the U.S., including a $1.1 billion R&D hub in San Diego. Feel unsure about the market's next move?",Benzinga,20250411T133646,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",Somewhat-Bullish,0.279289,LLY,"['invest $23 billion over five years', 'expand U.S. manufacturing and research', 'build facilities in the U.S.', 'R&D hub in San Diego']",Up,"The news of Novartis committing $23 billion to expand U.S. manufacturing and research, including building facilities and an R&D hub in San Diego, indicates a significant investment in growth. This positive sentiment is likely to boost investor confidence in Novartis (LLY), leading to a predicted short-term stock movement of 'Up'."
"The Zacks Analyst Blog Highlights Eli Lilly, American Express, Thermo Fisher, Steel Partners and Oil-Dri","Eli Lilly, American Express, Thermo Fisher, Steel Partners and Oil-Dri are included in this Analyst Blog.",Zacks Commentary,20250411T105300,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.259232,LLY,"['Analyst Blog Highlights', 'Eli Lilly', 'Included in Analyst Blog']",Up,"The headline and summary both highlight Eli Lilly being included in the Analyst Blog, which suggests positive attention and potential interest from investors. This positive sentiment is likely to drive the stock price of LLY up in the short term."
Behind the Scenes of Eli Lilly's Latest Options Trends - Eli Lilly  ( NYSE:LLY ) ,"Deep-pocketed investors have adopted a bearish approach towards Eli Lilly LLY, and it's something market players shouldn't ignore. Our tracking of public options records at Benzinga unveiled this significant move today.",Benzinga,20250410T150132,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.118975,LLY,"['bearish approach', 'significant move', 'options records']",Down,"The evidence suggests that deep-pocketed investors have taken a bearish approach towards Eli Lilly, as indicated by significant moves in options records. This sentiment is likely to lead to a short-term decrease in LLY stock price as investors may be selling off their positions."
Pfizer Stock Falls to New 52-Week Low: Should You Buy the Dip?,"PFE stock is likely to be a great pick for value investors, considering its cheap valuation, as well as for income investors due to its sky-high dividend yield.",Zacks Commentary,20250410T134400,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999365'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.108179'}]",Neutral,0.118165,LLY,"['great pick for value investors', 'cheap valuation', 'sky-high dividend yield']",Up,"The evidence suggests that Pfizer stock (PFE) is considered a great pick for value investors due to its cheap valuation and high dividend yield. This positive sentiment is likely to drive more investors to buy the stock, leading to a short-term increase in stock price."
Pharma Stocks Rebound as Trump Announces a 90-Day Pause on Tariffs,"The news of a likely import tariff hurt the share price of pharma giants like Novo Nordisk (NVO), Eli Lilly (LLY) and AstraZeneca (AZN), but Trump's announcement of a pause on reciprocal tariffs offsets the losses.",Zacks Commentary,20250410T125400,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.858979'}]",Neutral,0.119701,LLY,"['Trump Announces a 90-Day Pause on Tariffs', 'Pharma Stocks Rebound', ""Trump's announcement of a pause on reciprocal tariffs offsets the losses""]",Up,"The announcement of a 90-day pause on tariffs by Trump is likely to ease concerns in the pharma sector, leading to a rebound in pharma stocks including LLY. The offsetting of losses due to the pause on reciprocal tariffs indicates a positive sentiment in the market, suggesting a potential upward movement in LLY's stock price in the short term."
Should You Invest in the Health Care Select Sector SPDR ETF  ( XLV ) ?,Sector ETF report for ...,Zacks Commentary,20250410T102006,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.268184,LLY,"['Invest', 'Health Care', 'Sector ETF report']",Up,"The headline and summary suggest positive sentiment towards the health care sector, which includes LLY. Investors considering investing in the Health Care Select Sector SPDR ETF may lead to increased demand for healthcare stocks like LLY, potentially driving the stock price up in the short term."
"Pharma Industry Faces Jitters As Trump Hints At Historic Tariffs, BofA Outlines Probable Timeline - Eli Lilly  ( NYSE:LLY ) , Pfizer  ( NYSE:PFE ) ",India supplies nearly 50% of U.S. generic drugs; tariffs could disrupt $13 billion in exports. A Section 232 probe may delay pharma tariffs until late 2025 or beyond. Wall Street veteran Chris Capre is going live April 9 at 6 PM ET to reveal a short-term strategy that just returned 195%-in the ...,Benzinga,20250409T212051,"[{'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}]",Neutral,0.040708,LLY,"['Pharma Industry Faces Jitters', 'Trump Hints At Historic Tariffs', 'India supplies nearly 50% of U.S. generic drugs', 'tariffs could disrupt $13 billion in exports', 'Section 232 probe may delay pharma tariffs until late 2025 or beyond']",Neutral,"The news headline and summary indicate potential disruptions in the pharma industry due to tariffs, which could impact companies like LLY. However, the sentiment is labeled as 'Neutral,' suggesting that the market may already have factored in these uncertainties. Therefore, the short-term stock movement of LLY is likely to remain stable or neutral."
"Why Roche Holding, Eli Lilly, and AstraZeneca Stocks Dropped Today",Might the tariff risk for pharmaceutical stocks be less than you think?,Motley Fool,20250409T151121,"[{'topic': 'Earnings', 'relevance_score': '0.214378'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}]",Neutral,-0.012151,LLY,"['tariff risk', 'pharmaceutical stocks']",Down,"The headline indicates that Roche Holding, Eli Lilly, and AstraZeneca stocks dropped today, suggesting a negative sentiment in the pharmaceutical sector. The mention of tariff risk in the summary adds to the negative outlook, as uncertainties related to tariffs can impact the profitability of pharmaceutical companies like LLY. Therefore, the likely short-term stock movement for LLY is Down."
Eli Lilly CEO David Ricks Just Delivered Terrible News to Investors: Should You Sell the Stock?,"As everyone who follows equity markets knows, stocks are feeling the heat from President Donald Trump's macroeconomic policies. On April 3, the president announced sweeping tariffs on goods imported into the U.S. from basically every country on planet Earth.Some industries have escaped these ...",Motley Fool,20250409T141500,"[{'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}]",Neutral,0.09096,LLY,"['Terrible news to investors', ""feeling the heat from President Donald Trump's macroeconomic policies"", 'sweeping tariffs on goods imported into the U.S.']",Down,The evidence suggests negative sentiment surrounding LLY due to the terrible news delivered to investors and the impact of President Trump's tariffs on the market. This negative sentiment is likely to lead to a short-term decrease in LLY's stock price.
5 Top Growth Stocks to Buy in the Stock Market Sell-Off,"Equity markets may be struggling because of President Donald Trump's current economic policies, but that doesn't mean investors should avoid buying stocks right now -- quite the contrary. History tells us that equities tend to experience strong runs following downturns, so it's worth putting ...",Motley Fool,20250409T140000,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Bullish,0.391155,LLY,"['Top Growth Stocks', 'Buy', 'Strong runs following downturns']",Up,"Based on the sentiment label 'Bullish' and the evidence extracted from the headline and summary, it suggests a positive outlook for LLY. The mention of 'Top Growth Stocks', 'Buy', and 'Strong runs following downturns' indicates a favorable sentiment towards investing in LLY. Therefore, the likely short-term stock movement for LLY is 'Up'."
"Trump Hints At 'Major Tariff' On Imported Pharmaceuticals, US Pharma Stocks Tumble In Wednesday Pre-Market - AstraZeneca  ( NASDAQ:AZN ) , Amgen  ( NASDAQ:AMGN ) ","President Donald Trump has declared that his administration is on the brink of imposing a significant tariff on pharmaceuticals imported from foreign countries. What Happened: President Trump, on Tuesday, disclosed plans for a ""major tariff"" on foreign pharmaceuticals.",Benzinga,20250409T113424,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Neutral,0.123887,LLY,"[""Trump Hints At 'Major Tariff' On Imported Pharmaceuticals"", 'significant tariff on pharmaceuticals imported from foreign countries', ""plans for a 'major tariff' on foreign pharmaceuticals""]",Down,"The news of a potential major tariff on imported pharmaceuticals by President Trump is likely to negatively impact US pharmaceutical companies like LLY, as it could lead to increased costs and reduced competitiveness in the global market. This uncertainty and potential disruption in the supply chain could result in a short-term decrease in LLY's stock price."
Dr. Oz Officially Confirmed as Head of the Centers for Medicare and Medicaid Services. Here's What Retirees Need to Know So Far.,From TV star to powerful government official. That's the path taken by President Donald Trump and his new administrator of the Centers for Medicare and Medicaid Services ( CMS ) -- Dr. Mehmet Oz.Oz was a heart surgeon and medical school professor for years.,Motley Fool,20250409T094400,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.177198,LLY,"['Dr. Oz Officially Confirmed as Head of the Centers for Medicare and Medicaid Services', 'powerful government official', 'President Donald Trump', 'new administrator of the Centers for Medicare and Medicaid Services', 'Dr. Mehmet Oz', 'heart surgeon', 'medical school professor']",Up,"The appointment of Dr. Mehmet Oz, a well-known figure and experienced medical professional, as the head of the Centers for Medicare and Medicaid Services is likely to bring positive attention to LLY. His background as a heart surgeon and medical school professor adds credibility to his new role, potentially boosting investor confidence in the company's future prospects. As a result, the short-term stock movement for LLY is predicted to be 'Up'."
3 Unstoppable Stocks That You Can Buy and Hold for Years,"The market has been in free fall of late, but if you have 10-plus investing years left, now can be an optimal time to actually pile more money into stocks. With valuations lower, it can be a cheaper time to load up on quality stocks.",Motley Fool,20250409T091500,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.995077'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.260612,LLY,"['Unstoppable Stocks', 'Buy and Hold for Years', 'Optimal time to pile more money into stocks', 'Valuations lower', 'Cheaper time to load up on quality stocks']",Up,"The sentiment of the news headline and summary is somewhat bullish, indicating a positive outlook on the stock market. The phrases extracted suggest that the market is seen as favorable for long-term investing, with opportunities to buy quality stocks at lower valuations. This positive sentiment and the recommendation to buy and hold for years imply a likely short-term stock movement of LLY to go up."
Eli Lilly  ( LLY )  Gains As Market Dips: What You Should Know,"In the closing of the recent trading day, Eli Lilly (LLY) stood at $726.14, denoting a +0.33% change from the preceding trading day.",Zacks Commentary,20250408T214516,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Earnings', 'relevance_score': '0.983783'}]",Neutral,0.115117,LLY,"['Gains', 'Market Dips', '+0.33% change']",Up,"The evidence suggests that despite the market dipping, Eli Lilly (LLY) managed to gain, indicating relative strength in the stock. The +0.33% change from the preceding trading day further supports the positive sentiment. Therefore, the likely short-term stock movement for LLY is Up."
"Trump Administration Reverses Biden's Plan For Medicare Coverage Of Obesity Drugs Like Ozempic And Zepbound - Novo Nordisk  ( NYSE:NVO ) , Eli Lilly  ( NYSE:LLY ) ","Medicare coverage for anti-obesity drugs was not finalized, affecting drugs like Wegovy and Zepbound. Covering weight loss drugs may cost $35 billion from 2026-2034, with estimated savings under $1 billion by 2034.",Benzinga,20250408T150736,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Neutral,0.11056,LLY,"['Medicare coverage for anti-obesity drugs was not finalized', 'Covering weight loss drugs may cost $35 billion from 2026-2034', 'Estimated savings under $1 billion by 2034']",Neutral,"The news of the Trump Administration reversing Biden's plan for Medicare coverage of obesity drugs like Ozempic and Zepbound may have initially caused uncertainty in the market regarding the future of these drugs. However, the overall impact seems to be neutral as the coverage was not finalized. The potential cost and savings estimates mentioned in the summary could also contribute to the neutral sentiment, as investors may be waiting for more clarity on the financial implications before making significant moves in the stock."
LLY vs. NVO: Which Weight-Loss Drug Stock is a Stronger Play Now?,Both LLY and NVO are leading pharmaceutical companies specializing in diabetes and obesity treatments.,Zacks Commentary,20250408T140900,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Earnings', 'relevance_score': '0.938793'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.184289,LLY,"['leading pharmaceutical companies', 'specializing in diabetes and obesity treatments']",Up,"The headline comparing LLY to NVO suggests a positive outlook for LLY. Additionally, the summary highlighting LLY as a leading pharmaceutical company specializing in diabetes and obesity treatments indicates a strong position in the market. This positive sentiment is likely to drive the stock price of LLY up in the short term."
AbbVie's Rinvoq Gets EU Nod for 8th Indication Giant Cell Arteritis,"European Commission approves ABBV's Rinvoq for its eighth indication, giant cell arteritis.",Zacks Commentary,20250408T131500,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.232304,LLY,"['European Commission approves', 'Rinvoq for its eighth indication', 'giant cell arteritis']",Up,"The approval of Rinvoq for its eighth indication by the European Commission indicates positive news for AbbVie, which could lead to increased investor confidence and potentially drive up the stock price of LLY as well, given its association with AbbVie through Rinvoq. This positive sentiment is likely to result in a short-term upward movement in LLY's stock."
Eli Lilly and Company  ( LLY )  is Attracting Investor Attention: Here is What You Should Know,"Recently, Zacks.com users have been paying close attention to Lilly (LLY). This makes it worthwhile to examine what the stock has in store.",Zacks Commentary,20250408T130014,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}]",Somewhat-Bullish,0.232931,LLY,"['Attracting Investor Attention', 'Zacks.com users paying close attention', 'worthwhile to examine']",Up,"The headline and summary indicate that investors are showing interest in LLY, with Zacks.com users closely monitoring the stock. This increased attention suggests positive sentiment and potential buying activity, leading to a likely short-term stock movement upwards."
Should You Invest in the iShares U.S. Healthcare ETF  ( IYH ) ?,Sector ETF report for ...,Zacks Commentary,20250408T102007,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.224337,LLY,"['Invest', 'Healthcare ETF', 'Sector ETF report']",Up,"The headline and summary suggest positive sentiment towards the healthcare sector, which includes LLY. Investors considering investing in healthcare ETFs indicates confidence in the sector's performance, potentially leading to increased demand for healthcare stocks like LLY, resulting in a likely short-term stock movement upwards."
"Eli Lilly And Novo Nordisk Could Face Policy Shifts As FDA Oversight, Tariff Risks Mount - Novo Nordisk  ( NYSE:NVO ) , Eli Lilly  ( NYSE:LLY ) ","Tariff extension to pharma could hit generic drugmakers hardest, given narrow margins and ex-US API sourcing. FDA layoffs, CBER exit, and 503A/503B rule shifts may delay reviews, with GLP-1 compounding and vaccine oversight under close watch. With stocks plunging, steady income is key.",Benzinga,20250407T185047,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",Neutral,0.078796,LLY,"['Tariff extension to pharma could hit generic drugmakers hardest', 'FDA layoffs, CBER exit, and 503A/503B rule shifts may delay reviews', 'GLP-1 compounding and vaccine oversight under close watch', 'Stocks plunging']",Down,"The evidence suggests potential challenges and uncertainties for LLY, such as tariff risks impacting generic drugmakers, delays in FDA reviews, and increased scrutiny on specific drug categories. Additionally, the mention of stocks plunging indicates a negative sentiment in the market. These factors combined indicate a likely short-term downward movement for LLY."
"Why Health Care Select Sector SPDR Fund  ( XLV )  Is Moving - SPDR Select Sector Fund - Health Care  ( ARCA:XLV ) , Pfizer  ( NYSE:PFE ) , UnitedHealth Group  ( NYSE:UNH ) ","Shares of the Health Care Select Sector SPDR Fund are trading lower by 8.6% over the past week. Tariff announcements from President Donald Trump last week spooked investors and have dragged major sectors. With stocks plunging, steady income is key.",Benzinga,20250407T182127,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.06834,LLY,"['trading lower by 8.6% over the past week', 'Tariff announcements from President Donald Trump last week spooked investors', 'stocks plunging']",Down,"The evidence suggests that the Health Care Select Sector SPDR Fund, which includes LLY, has been trading lower due to external factors like tariff announcements causing investor concerns and overall market decline. This negative sentiment is likely to continue impacting LLY's stock price in the short term, leading to a predicted downward movement."
NVO & LLY Shares Down on Exclusion of Obesity Drugs From Medicare,"CMS keeps out LLY and NVO's obesity drugs from Medicare coverage. Medicare, at present, does not cover obesity drugs if they are solely prescribed for weight loss.",Zacks Commentary,20250407T131400,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.029148,LLY,"['Exclusion of obesity drugs from Medicare coverage', 'Medicare does not cover obesity drugs if solely prescribed for weight loss']",Down,"The exclusion of LLY's obesity drugs from Medicare coverage is likely to impact their revenue negatively, leading to a decrease in stock value. Since Medicare is a significant source of revenue for pharmaceutical companies, the exclusion could result in lower sales and profitability for LLY, causing investors to react by selling off their shares, hence the predicted downward movement."
Big Pharma Stocks Dive Amid Trade War Jitters & Inflation Woes,"Shares of pharma giants like PFE, J&J, AZN, MRK and ABBV decline on investor concerns that retaliatory tariffs could drive up drug prices for U.S. consumers.",Zacks Commentary,20250407T123700,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Neutral,-0.056827,LLY,"['Pharma giants decline', 'Investor concerns', 'Retaliatory tariffs could drive up drug prices']",Down,"The news headline and summary indicate that pharma stocks, including LLY, are facing a decline due to investor concerns about the impact of retaliatory tariffs on drug prices. This negative sentiment is likely to lead to a short-term decrease in LLY's stock price."
