title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
Where Will Dutch Bros Stock Be in 3 Years?,Dutch Bros is brewing ambitious expansion plans despite economic challenges. Check out why this rapidly expanding chain might be worth watching despite its premium valuation.,Motley Fool,20250412T123700,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Bullish,0.413523,COST
"Jim Cramer's week ahead: Earnings from Goldman Sachs, Johnson & Johnson and Netflix",CNBC's Jim Cramer on Friday told investors which market-moving events to follow next week.,CNBC,20250411T225659,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.94762'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.890401'}]",Neutral,0.102159,COST
Trenbolone Steroid Cycle for Bodybuilding: Trenbolone Benefits for Muscle Growth - Where to Buy Tren Pills Online from CrazyBulk,"NEW YORK, April 11, 2025 ( GLOBE NEWSWIRE ) -- When it comes to achieving incredible muscle growth results in bodybuilding, few steroids are as powerful and revered as Trenbolone.",Benzinga,20250411T185445,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.34475,COST
US-Sino Trade War Escalates: ETF Areas Under Pressure,China hit back with 125% tariff on the U.S. after the latter imposed 145% duty on Chinese goods.,Zacks Commentary,20250411T170000,"[{'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.986413'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}]",Neutral,-0.040978,COST
Behind the Scenes of Costco Wholesale's Latest Options Trends - Costco Wholesale  ( NASDAQ:COST ) ,"Whales with a lot of money to spend have taken a noticeably bearish stance on Costco Wholesale. Looking at options history for Costco Wholesale COST we detected 31 trades. If we consider the specifics of each trade, it is accurate to state that 38% of the investors opened trades with bullish ...",Benzinga,20250411T150055,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",Somewhat-Bullish,0.190155,COST
1 Magnificent S&P 500 Dividend Stock Down 49% to Buy and Hold Forever,Is this massive stock plunge a buying opportunity? A household-name retail giant's dividend history and profit margins tell a compelling story.,Motley Fool,20250411T120900,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}, {'topic': 'Earnings', 'relevance_score': '0.928769'}]",Somewhat-Bullish,0.209423,COST
COSTCO FLEET DRIVERS OVERWHELMINGLY RATIFY NEW CONTRACT,"SUMNER, Wash., April 10, 2025 /PRNewswire/ -- More than 150 Costco fleet drivers and MDO logistics workers represented by Teamsters Local 174 have overwhelmingly ratified a powerful new three-year agreement that locks in major economic and workplace gains.",Benzinga,20250410T222400,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}]",Bullish,0.396094,COST
Costco Delivers Impressive March Comparable Sales Performance,Costco's comparable sales for March increase 6.4%. Its distinctive membership business model and pricing power set it apart from traditional players.,Zacks Commentary,20250410T160700,"[{'topic': 'Earnings', 'relevance_score': '0.682689'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.495866'}]",Bullish,0.415167,COST
Costco  ( COST )  Moves 6.2% Higher: Will This Strength Last?,Costco (COST) was a big mover last session on higher-than-average trading volume. The latest trend in earnings estimate revisions might not help the stock continue moving higher in the near term.,Zacks Commentary,20250410T113800,"[{'topic': 'Earnings', 'relevance_score': '0.972476'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",Somewhat-Bullish,0.235648,COST
1 Nasdaq-100 Subscription-Based Business That Could Succeed Under the New Tariff Environment  ( Hint: I'm Not Talking About Netflix ) ,Tech stocks are selling off as fears around Trump's tariffs linger.,Motley Fool,20250410T110500,"[{'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Somewhat-Bullish,0.163742,COST
Costco Wholesale Corporation Reports March Sales Results,"ISSAQUAH, Wash., April 09, 2025 ( GLOBE NEWSWIRE ) -- Costco Wholesale Corporation ( ""Costco"" or the ""Company"" ) ( Nasdaq: COST ) today reported net sales of $25.51 billion for the retail month of March, the five weeks ended April 6, 2025, an increase of 8.6 percent from $23.48 billion last year.",GlobeNewswire,20250409T201500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.576289'}]",Neutral,0.066252,COST
Target Hits 52-Week Low: Is it Time to Buy or Sell TGT Stock Now?,Target stock hits a new 52-week low amid macro headwinds. Should you buy the dip or steer clear for now?,Zacks Commentary,20250409T161400,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.723405'}, {'topic': 'Earnings', 'relevance_score': '0.938238'}]",Somewhat-Bullish,0.17885,COST
"As warehouse clubs boom, Walmart-owned Sam's Club plans to open 15 stores per year","The warehouse club is speeding up its expansion plans, even as tariffs rattle Wall Street and injected fresh uncertainty about the economic outlook.",CNBC,20250409T143711,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",Neutral,0.056658,COST
Costco Wholesale Corporation  ( COST )  Is a Trending Stock: Facts to Know Before Betting on It,"Costco (COST) has been one of the stocks most watched by Zacks.com users lately. So, it is worth exploring what lies ahead for the stock.",Zacks Commentary,20250409T130014,"[{'topic': 'Earnings', 'relevance_score': '0.999999'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.5855'}]",Somewhat-Bullish,0.244187,COST
Should You Invest in the VanEck Retail ETF  ( RTH ) ?,Sector ETF report for ...,Zacks Commentary,20250409T102004,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Neutral,0.126723,COST
"Ford, GM To Witness 'Higher Demand' As American Carmakers Set To 'Reap The Fruit Of Protectionism,' Says Expert: Here's A List Of Potential Gainers And Losers From Trump Tariffs - Apple  ( NASDAQ:AAPL ) , Costco Wholesale  ( NASDAQ:COST ) ","Despite President Donald Trump's tariffs sending shockwaves through the stock market, one analyst believes the domestic automotive industry in the U.S. is poised for a surprising boost. Here is a list of potential beneficiaries and losers of the new trade policy.",Benzinga,20250409T082309,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.995973'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}]",Neutral,0.048474,COST
"Congressional Trading Report: Rep. Marjorie Taylor Greene Bought Over $19K In Amazon.com Stock - Caterpillar  ( NYSE:CAT ) , Amazon.com  ( NASDAQ:AMZN ) ","A report on April 7, 2025 shows that Representative Marjorie Taylor Greene from Georgia purchase stock in Amazon.com AMZN, valued between $19,019 and $285,000. According to the April filing, the transaction occurred on April 7, 2025. At the time of writing, Amazon.com shares are trading up 3.57% ...",Benzinga,20250408T150014,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999186'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.161769,COST
Dollar General Up 29% in Three Months: Book Profit or Hold DG Stock?,Dollar General's comeback is turning heads. Should you lock in gains now or wait? Here's what you need to weigh before taking action.,Zacks Commentary,20250408T133500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Earnings', 'relevance_score': '0.95493'}]",Somewhat-Bullish,0.237043,COST
Meet the Low-Cost Vanguard ETF That Went Up on the Worst Day for the S&P 500 Since June 2020,"Last week's stock market sell-off was swift and brutal. Investors wasted no time reacting negatively to President Trump's ""Liberation Day"" tariffs and responses from countries like China.On April 3, the S&P 500 ( SNPINDEX: ^GSPC ) fell 4.8%, the worst decline for the S&P 500 since June 11, 2020.",Motley Fool,20250408T123400,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}]",Somewhat-Bullish,0.197452,COST
Costco  ( COST )  Registers a Bigger Fall Than the Market: Important Facts to Note,"In the closing of the recent trading day, Costco (COST) stood at $908.13, denoting a -0.91% change from the preceding trading day.",Zacks Commentary,20250407T214514,"[{'topic': 'Earnings', 'relevance_score': '0.976913'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Somewhat-Bullish,0.179619,COST
What Does the Market Think About Costco Wholesale? - Costco Wholesale  ( NASDAQ:COST ) ,"Costco Wholesale's COST short percent of float has fallen 3.12% since its last report. The company recently reported that it has 6.87 million shares sold short, which is 1.55% of all regular shares that are available for trading.",Benzinga,20250407T180023,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",Somewhat-Bullish,0.268794,COST
Check Out What Whales Are Doing With COST - Costco Wholesale  ( NASDAQ:COST ) ,"Deep-pocketed investors have adopted a bullish approach towards Costco Wholesale COST, and it's something market players shouldn't ignore. Our tracking of public options records at Benzinga unveiled this significant move today.",Benzinga,20250407T140220,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.205548,COST
Is it Too Late to Invest in Costco After a 29% Gain in the Past Year?,"Costco's stellar run may not be over, but investors must weigh its premium price against long-term growth potential.",Zacks Commentary,20250407T132000,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999701'}]",Somewhat-Bullish,0.311271,COST
Zacks Industry Outlook Highlights Flexsteel and Bassett Furniture,Flexsteel and Bassett Furniture have been highlighted in this Industry Outlook article.,Zacks Commentary,20250407T101300,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.576289'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999955'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.997335'}]",Somewhat-Bullish,0.294513,COST
What Does Trump's Tariff Hike Mean for Consumer Goods Investors?,"This past week, President Donald Trump announced his full plan for tariffs on imports -- a list of duties varying by country that could make a wide range of goods pricier for U.S. companies and consumers. Stocks sank in the session following the news, and the S&P 500 and Nasdaq even posted their ...",Motley Fool,20250406T211500,"[{'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",Neutral,0.137962,COST
2 Soaring Stocks to Hold for the Next 20 Years,Amazon and Costco could still beat the market over the next two decades.,Motley Fool,20250406T092500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.995015'}]",Neutral,0.142779,COST
Where Will Costco Be in 1 Year?,"It seems no matter what time frame you use, shares of Costco Wholesale ( NASDAQ: COST ) outperform the broader market. The business has been a huge winner over the long term. And even in the past 12 months, it's generated a total return of 33%, ahead of the S&P 500's 9%.This top retail stock is ...",Motley Fool,20250406T090400,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Earnings', 'relevance_score': '0.818451'}]",Somewhat-Bullish,0.163029,COST
"'Stock Up Now,' Says Mark Cuban. He Warns That Even American-Made Goods Will See Price Hikes Soon - Target  ( NYSE:TGT ) , Costco Wholesale  ( NASDAQ:COST ) ","Mark Cuban is urging Americans to stock up on essentials-everything from toothpaste to soap-before prices rise even more. In a Bluesky post on Wednesday, the billionaire investor and entrepreneur wrote, ""It's not a bad idea to go to the local Walmart or big box retailer and buy lots of ...",Benzinga,20250405T130017,"[{'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.989041'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.027007,COST
Where Will Walmart Stock Be in 1 Year?,The resilient retailer might be priced for perfection right now.,Motley Fool,20250405T072500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}, {'topic': 'Earnings', 'relevance_score': '0.94762'}]",Neutral,0.148226,COST
Why Target Stock Slipped by Nearly 8% This Week,"The stock market's steep fall this week claimed a lot of victims, among which were some onetime heavy investor favorites. One of these was veteran retailer Target ( NYSE: TGT ) which, according to data compiled by S&P Global Market Intelligence, lost nearly 8% of its value across the period.",Motley Fool,20250404T221400,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}]",Neutral,-0.11349,COST
"Value Shoppers Still Show Up, But Costco's Growth Hits Speed Bump - Costco Wholesale  ( NASDAQ:COST ) ","Costco Wholesale's total comps for March could decline to 2.5%. The company's traffic and digital sales growth are likely to have decelerated. With stocks plunging, steady income is key. Tim Melvin & Ryan Faloona reveal dividend stocks and deep-value plays on April 8. Reserve your spot now.",Benzinga,20250404T161701,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}]",Somewhat-Bullish,0.189718,COST
2 Furniture Stocks to Watch Defying the Industry Downturn,"Deteriorating U.S. consumer confidence and concerns about future business growth are risks for the industry. Yet, the focus on product innovation and technological solutions raises hope for FLXS and BSET.",Zacks Commentary,20250404T151800,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.576289'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999606'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.997335'}]",Somewhat-Bullish,0.290334,COST
"The Zacks Analyst Blog Highlights Walmart, Costco Wholesale and The Home Depot","Walmart, Costco Wholesale and The Home Depot are part of the Zacks top Analyst Blog.",Zacks Commentary,20250404T131600,"[{'topic': 'Earnings', 'relevance_score': '0.875462'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}]",Bullish,0.419817,COST
"Goldman Sachs Warns Tariffs Will Hit Apparel And Home Furnishings Hardest, Highlights Most Exposed Stocks - Costco Wholesale  ( NASDAQ:COST ) , Five Below  ( NASDAQ:FIVE ) , RH  ( NYSE:RH ) , Gap  ( NYSE:GAP ) ","U.S. raises tariffs on key imports, impacting retailers and manufacturers. Apparel, footwear, and home furnishings face steep cost increases. Feel unsure about the market's next move? Copy trade alerts from Matt Maley-a Wall Street veteran who consistently finds profits in volatile markets.",Benzinga,20250403T192803,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,0.148583,COST
"INVESTIGATION ALERT  ( NASDAQ: COCO ) : DiCello Levitt LLP Is Investigating Investor Claims Against The Vita Coco Company, Inc. and Encourages COCO Investors with Losses to Contact the Firm - Vita Coco  ( NASDAQ:COCO ) ","SAN DIEGO, April 03, 2025 ( GLOBE NEWSWIRE ) -- DiCello Levitt LLP announces that it is investigating whether The Vita Coco Company, Inc. ( ""Vita Coco"" or the ""Company"" ) COCO violated the federal securities laws, issued false and/or misleading statements, and/or failed to disclose information ...",Benzinga,20250403T182449,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.036275,COST
3 Blue-Chip Retail Stocks to Count on Amid Trade War Uncertainty,"To navigate the volatility the year may bring, blue-chip retail stocks like WMT, COST and HD offer a blend of stability and growth.",Zacks Commentary,20250403T125800,"[{'topic': 'Earnings', 'relevance_score': '0.917436'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}]",Bullish,0.432342,COST
Quantum BioPharma Licensee Celly Nutrition Launches unbuzzd in Puerto Rico,Alcohol Detoxification and Anti-Hangover Beverage ( Available on amazon.com and unbuzzd.com ) to be Distributed by FUSION in Puerto Rico and Caribbean Region,GlobeNewswire,20250403T110000,"[{'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}]",Somewhat-Bullish,0.243159,COST
Quantum BioPharma Licensee Celly Nutrition Launches unbuzzd in Puerto Rico - Quantum BioPharma  ( NASDAQ:QNTM ) ,"Alcohol Detoxification and Anti-Hangover Beverage ( Available on amazon.com and unbuzzd.com ) to be Distributed by FUSION in Puerto Rico and Caribbean Region TORONTO, April 03, 2025 ( GLOBE NEWSWIRE ) -- Quantum BioPharma Ltd.",Benzinga,20250403T110000,"[{'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}]",Somewhat-Bullish,0.240876,COST
"Is Costco a Buy, Sell, or Hold in 2025?","Costco ( NASDAQ: COST ) has delivered fantastic growth in recent years thanks to its ability to offer customers bargain prices on everything from food to gas. The warehouse giant has seen annual revenue soar more than 50% over the past five years to $254 billion, and the stock price has followed, ...",Motley Fool,20250403T081000,"[{'topic': 'Earnings', 'relevance_score': '0.967321'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",Somewhat-Bullish,0.219086,COST
It's Official: President Trump Announces 10% Tariffs on Global Imports. 3 Things Investors Need to Know.,"New tariffs are coming all across the board. On Wednesday, President Donald Trump announced tariffs of 10% that will apply to all countries -- the only exception is for goods that are compliant with the United States-Mexico-Canada Agreement ( USMCA ) trade agreement.",Motley Fool,20250403T005500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}]",Neutral,0.093057,COST
Walmart Pressures Chinese Suppliers To Cut Prices Amid New Tariff Battle - Walmart  ( NYSE:WMT ) ,Walmart pushes Chinese suppliers for price cuts of up to 10% to offset tariff hikes. Walmart stock dips as new tariffs threaten consumer confidence and spending. The 'Trade of the Day' is now live. Get a high-probability setup with clear entry and exit points right here.,Benzinga,20250402T154056,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.094293,COST
These 2 Vanguard ETFs Have Over 10% of Assets in Nvidia Stock. Here's Why Both Growth Funds Are Great Buys Now.,Nvidia ( NASDAQ: NVDA ) took the market by storm in 2023 and 2024 -- increasing by several-fold in just two years to become the third most valuable company in the world behind only Apple ( NASDAQ: AAPL ) and Microsoft ( NASDAQ: MSFT ) .,Motley Fool,20250402T110700,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.220258,COST
Spotlight on Costco Wholesale: Analyzing the Surge in Options Activity - Costco Wholesale  ( NASDAQ:COST ) ,"Financial giants have made a conspicuous bearish move on Costco Wholesale. Our analysis of options history for Costco Wholesale COST revealed 87 unusual trades. Delving into the details, we found 32% of traders were bullish, while 43% showed bearish tendencies.",Benzinga,20250401T194535,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.195378,COST
Your Money Is More Powerful Than You Think,"Consumer activism is all about voting with your dollar and inspiring others to do the same. However, staying true to your values can have an impact on your household finances. Meredith offers five ways to take a stand without breaking the budget.",Zacks Commentary,20250401T161100,"[{'topic': 'Retail & Wholesale', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Neutral,0.148896,COST
