title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
"Bernie Sanders Rallies Against Trump, Musk At Coachella: 'Economy That Is Working Very Well For The Billionaire Class'",Bernie Sanders was invited to introduce musician Clairo at the 2025 Coachella music festival. Sanders targeted Donald Trump and Elon Musk in his comments to the crowd. China's new tariffs just reignited the same market patterns that led to triple- and quadruple-digit wins for Matt Maley.,Benzinga,20250415T153718,"[{'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,0.121088,TSLA
"A Congress Member Sold Up To $225K In Accenture Stock: Here's What You Need To Know - Cigna Group  ( NYSE:CI ) , Accenture  ( NYSE:ACN ) ","An official report on April 14, 2025 reveals Representative Julie Johnson's recent sale of Accenture ACN stock, valued between $15,015 and $225,000. The transaction took place on April 14, 2025, as per the April filing. At this time, Accenture shares are trading up 0.39% at $290.92.",Benzinga,20250415T150018,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.996023'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.16865,TSLA
Tesla  ( TSLA )  Reports Next Week: What to Know Ahead of the Release,Tesla (TSLA) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,Zacks Commentary,20250415T140032,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,0.138586,TSLA
Technical Analysis For SPY And Top Tech Stocks Amid Bearish Sentiment - Alphabet  ( NASDAQ:GOOGL ) ,"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, and TSLA. Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account price, volume, and options flow.",Benzinga,20250415T135025,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.623304'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.217117,TSLA
Tesla Q1 Earnings Likely to Disappoint Investors: Things to Note,"The Zacks Consensus Estimate for TSLA's to-be-reported quarter's earnings and revenues is pegged at 45 cents per share and $21.85 billion, respectively.",Zacks Commentary,20250415T133100,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.06699,TSLA
"Here is What to Know Beyond Why Tesla, Inc.  ( TSLA )  is a Trending Stock","Zacks.com users have recently been watching Tesla (TSLA) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",Zacks Commentary,20250415T130013,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.206548,TSLA
Can you really buy anything with Pi coin? Find out here!,"Key takeawaysPi coin finally went live on open mainnet in February 2025, unlocking real-world use cases after years in closed beta.You can spend Pi coin, but mostly within P2P communities and KYC-verified Pi apps - mainstream adoption is still in its early stages.Pi is now tradable on several ...",Cointelegraph,20250415T124700,"[{'topic': 'Financial Markets', 'relevance_score': '0.94762'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.838487'}]",Neutral,0.135942,TSLA
Here's How The New 2025 Tesla Model Y Long Range Differs From The Limited-Run Launch Edition - Tesla  ( NASDAQ:TSLA ) ,"Tesla Inc. TSLA has released a cheaper, long-range version of the Model Y facelift. The new version replaces the limited-run launch edition, which is no longer available for sale by the company. Here's how the new model differs from the previous version.",Benzinga,20250415T112848,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.245048,TSLA
"George Soros, Cathie Wood-Backed Autonomous Trucking Firm Kodiak Robotics Set To Go Public Via SPAC Merger To Tap $4 Trillion Market - Atlas Energy Solutions  ( NYSE:AESI ) , Ares Acquisition  ( NYSE:AACT ) ","Kodiak Robotics, a U.S.-based autonomous trucking startup, will go public following its announcement on Monday of a merger with Ares Acquisition Corporation II AACT, a Special Purpose Acquisition Company ( SPAC ) .",Benzinga,20250415T112520,"[{'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.287455,TSLA
Hold Archer Aviation? Here Is Another Unstoppable Growth Stock and ETF to Buy in April,It takes courage to buy beaten-down growth stocks during a stock market sell-off. But long-term investors know that it's better to focus on where a company could be several years from now than get too caught up in short-term fluctuations in stock prices.Archer Aviation ( NYSE: ACHR ) has sparked ...,Motley Fool,20250415T111500,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.999981'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}]",Bullish,0.364907,TSLA
"Nasdaq Bear Market: 2 ""Magnificent Seven"" Stocks Down More Than 20% You'll Wish You'd Bought on the Dip","The Nasdaq-100 index is home to 100 of the largest non-financial companies listed on the Nasdaq stock exchange, including each of the ""Magnificent Seven"" stocks, which have a combined value of $14.7 trillion:Their size is just one of the reasons Wall Street named these stocks the Magnificent ...",Motley Fool,20250415T091500,"[{'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.928769'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.19441,TSLA
"Cathie Wood Says 'Shock Therapy' From Trump's Trade Moves May End Prolonged Economic Slump - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ","Ark Invest CEO Cathie Wood has offered a contrarian view on President Donald Trump's tariff policies, suggesting they could be the catalyst to end a three-year ""rolling recession.""",Benzinga,20250415T091336,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.938793'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.111556,TSLA
"Down 47%, Is Tesla Stock a Buy, Sell, or Hold in April?","Investors who got in on Tesla ( NASDAQ: TSLA ) early have been handsomely rewarded, to put it lightly. A $1,000 investment in this electric vehicle ( EV ) and clean energy business 10 years ago would be worth an eye-popping $17,920 today.",Motley Fool,20250415T084100,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.684621'}]",Somewhat-Bullish,0.254773,TSLA
"Tesla Stops Taking Orders For US-Made Model S, X In China: Report - Tesla  ( NASDAQ:TSLA ) ","Tesla Inc. TSLA has reportedly stopped taking new orders of its U.S.-made Model S and Model X on its official Chinese website. What happened: Amid the U.S.-China trade war, Elon Musk's EV giant hasn't given an exact reason for the company's decision to remove the models from the website, ...",Benzinga,20250415T075410,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,0.052249,TSLA
"Jim Chanos Shrugs Off Elon Musk's $25 Trillion Optimus Projection, Short Seller Quips, 'He Thought DOGE Would Save $1-2 Trillion' - Lucid Group  ( NASDAQ:LCID ) , NIO  ( NYSE:NIO ) ","Prominent short seller Jim Chanos took aim at Tesla Inc. TSLA CEO Elon Musk's ambitious market cap projections, drawing parallels to previous claims about cost-cutting initiatives.",Benzinga,20250415T072801,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.243797,TSLA
China's CATL joins with Sinopec to build EV battery-swapping network,World's top maker of EV batteries and oil giant aim to build a 'battery-swapping ecosystem across the whole nation'.,South China Morning Post,20250415T063959,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.955357'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}]",Somewhat-Bullish,0.180553,TSLA
Xpeng to use own Turing AI chip to power its self-driving cars this quarter,Xpeng's Turing AI chip is three times more powerful in computing power than the Nvidia chip installed in its existing EVs.,South China Morning Post,20250415T003008,"[{'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.199473,TSLA
Tesla Loses Steam In Q1 While US EV Sales Climb: The Winners And Losers - Tesla  ( NASDAQ:TSLA ) ,"Tesla was the leader for EV sales in the United States in the first quarter of 2025. While Tesla still dominates the market by share and top models, its sales declined year-over-year. China's new tariffs just reignited the same market patterns that led to triple- and quadruple-digit wins for ...",Benzinga,20250414T203610,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.216049,TSLA
"DOJ charges man in arson attacks on Tesla showroom, Republican HQ in New Mexico",Tesla has become a target as CEO Elon Musk has courted controversy for his oversight of President Donald Trump's government-slashing DOGE initiative.,CNBC,20250414T185415,"[{'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Bearish,-0.434093,TSLA
Auto Stocks Rise On Trump's Comments About Supporting U.S. Car Companies - General Motors  ( NYSE:GM ) ,"President Trump said he wants to help car companies adjust to new U.S. production requirements amid ongoing auto tariffs. Ford, GM, Stellantis, and Rivian saw gains between 2-4% following Trump's remarks, while Tesla declined.",Benzinga,20250414T183513,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.323263,TSLA
Auto stocks rise as Trump says he wants to 'help' some car companies,"The gains pushed stocks such as Ford Motor, General Motors and Chrysler parent Stellantis swung from level or negative to being up between 1% and 4%.",CNBC,20250414T164509,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.227232,TSLA
Trump Gives Apple A Reprieve But Tramples On Stock Market Bulls' Initial Jubilation - MP Materials  ( NYSE:MP ) ,"To gain an edge, this is what you need to know today. Please click here for an enlarged chart of Apple Inc AAPL. This article is about the big picture, not an individual stock. The chart of AAPL stock is being used to illustrate the point.",Benzinga,20250414T150529,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Somewhat-Bullish,0.230039,TSLA
"White House To Reveal Semiconductor Tariff Plan This Week; Michael Saylor Resumes Bitcoin Buying After Brief Pause: 'No Tariffs On Orange Dots'; ConocoPhillips Vs. Occidental: Both Surge On Oil, But Only One Sets The Pace - Top Headlines While the U.S. Slept","Trump Tariffs Have Put 'America Last' For Investors, Peter Schiff Warns Of A Financial Crisis Worse Than 2008 US Stocks Likely To Open Higher: Expert Says 'The Selling Pressure Is Starting To Be Exhausted' Dow Jumps Over 600 Points Following Strong Bank Earnings: Greed Index Remains In 'Extreme ...",Benzinga,20250414T145003,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}]",Neutral,-0.056398,TSLA
Let's Be Honest About Tesla Stock Right Now,Here's everything you need to know about the electric vehicle maker's week.,Motley Fool,20250414T141610,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,0.09214,TSLA
Tech Set to Surge on Tariff Pause: 5 ETF Picks,Investors seeking to tap the potential rally on tariff pause should invest in beaten-down tech ETFs.,Zacks Commentary,20250414T140000,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.938238'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.200847,TSLA
Technical Analysis For Trading SPY And Top Tech Stocks Amid Tariff News,"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, and TSLA. Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account price, volume, and options flow.",Benzinga,20250414T133519,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.503496'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.101603,TSLA
"Tesla Deploys Unsupervised FSD At Giga Texas To Move Cars From Factory To Lot - Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) ",Tesla Inc. TSLA has revealed that its Giga Texas production facility utilizes Unsupervised FSD ( Full Self-Driving ) to deliver cars to the outbound logistics lot from the production line.,Benzinga,20250414T124148,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.131556,TSLA
2 High-Growth Electric Vehicle  ( EV )  Stocks to Buy Now  ( Hint: Not Tesla ) ,"Tesla ( NASDAQ: TSLA ) has been one of the best investments of all time. Since 2010, shares have increased in value by more than 19,000%. Even a small initial investment could have turned into a fortune for investors who held on throughout the volatility.With a market cap of nearly $800 billion, ...",Motley Fool,20250414T120500,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.248167,TSLA
"Tesla's Spring OTA Update Brings New Features To Model 3, S, X, Y And Cybertruck: Here's What To Expect - Tesla  ( NASDAQ:TSLA ) ","Tesla, Inc. TSLA released its list of Spring software updates for all the models in its current line-up, including the Model 3, Model S, Model X, Model Y and the Cybertruck. What happened: In a post on the social media platform X, the company shared what we can expect from the latest OTA updates ...",Benzinga,20250414T103716,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.322469,TSLA
"Jeff Bezos-Backed Slate Auto To Take On Elon Musk's Tesla, Rivian With Budget EV Pickup: Report Jeff Bezos-Backed Slate Auto Is Developing A $25,000 EV Truck - Ford Motor  ( NYSE:F ) , Amazon.com  ( NASDAQ:AMZN ) ","Jeff Bezos is reportedly backing a Michigan-based all-electric mobility startup, Slate Auto, with a goal of developing a cheap single-cab EV truck to take on the likes of Tesla Inc. TSLA and Rivian Automotive Inc. RIVN. What happened: A report published by TechCrunch shared that the company is ...",Benzinga,20250414T103618,"[{'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.122983,TSLA
"Elon Musk's SpaceX Offers Researchers Up To $100,000 To Hack Into Starlink - Tesla  ( NASDAQ:TSLA ) , Amazon.com  ( NASDAQ:AMZN ) ","Elon Musk's SpaceX has offered security researchers rewards of up to $100,000 to conduct tests on Starlink as well as weed out vulnerabilities within its framework. What happened: Elon Musk recently reposted a post by Tesla Inc.",Benzinga,20250414T103245,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.152793,TSLA
"Hacked Crosswalk Buttons In California Play AI-Generated Elon Musk, Mark Zuckerberg Voice Clips Mocking Democracy, Begging For Friends - Meta Platforms  ( NASDAQ:META ) , Tesla  ( NASDAQ:TSLA ) ",Pedestrians in at least three California cities were met with bizarre AI-generated voice clips mimicking Tesla Inc. TSLA and SpaceX CEO Elon Musk and Meta Platforms Inc.'s META Mark Zuckerberg after crosswalk buttons were reportedly hacked over the weekend.,Benzinga,20250414T095211,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.146628,TSLA
"Elon Musk And Jack Dorsey Call For The Abolition Of All Intellectual Property Laws Arguing There Are 'Much Greater Models To Pay Creators' - Meta Platforms  ( NASDAQ:META ) , Tesla  ( NASDAQ:TSLA ) ","Elon Musk, CEO of Tesla Inc. TSLA, and Jack Dorsey, co-founder of Twitter ( currently X ) as well as Square, now called Block Inc. XYZ, have ignited a debate over intellectual property rights. The tech magnates have suggested a complete eradication of IP laws, a move that has stirred controversy ...",Benzinga,20250414T085258,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.072987,TSLA
"Elon Musk, Jack Dorsey Call For Abolition Of All Intellectual Property Laws Arguing There Are 'Much Greater Models To Pay Creators' - Meta Platforms  ( NASDAQ:META ) , Tesla  ( NASDAQ:TSLA ) ","Elon Musk, CEO of Tesla Inc. TSLA, and Jack Dorsey, co-founder of Twitter ( currently X ) as well as Square, now called Block Inc. XYZ, have ignited a debate over intellectual property rights. The tech magnates have suggested a complete eradication of IP laws, a move that has stirred controversy ...",Benzinga,20250414T085251,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.072987,TSLA
"Warren Buffett Bought This Electric Vehicle  ( EV )  Stock in 2008. Even After a 2,000% Return, It's Still a Buy in 2025.  ( Hint: It's Not Tesla. ) ","Warren Buffett owes a lot to the late Charlie Munger, his longtime friend and Berkshire Hathaway vice chairman. He called Munger ""the architect of Berkshire Hathaway,"" crediting him with introducing him to the idea that he should focus on buying wonderful businesses at fair prices instead of ...",Motley Fool,20250414T081400,"[{'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.224156,TSLA
"For China's tech firms, US tariff exemptions offer more confusion than relief","The exemptions only cover a small slice of China's vast electronics supply chain, and Trump's 'sectoral tariffs' add fresh uncertainty.",South China Morning Post,20250414T020329,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,-0.004755,TSLA
"Musk's Warning, Harley-Davidson's Boardroom Drama, Tesla's New Trim, EV Sales Surge, And More: This Week In Mobility - Harley-Davidson  ( NYSE:HOG ) , Tesla  ( NASDAQ:TSLA ) ","The past week was a whirlwind of news in the business world, with major developments from Tesla Inc. TSLA, Harley-Davidson Inc. HOG, and Volkswagen AG VWAGY. From Elon Musk's stern warning to Tesla's attackers to Harley-Davidson's boardroom turmoil, there was no shortage of headlines.",Benzinga,20250413T140118,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,0.031256,TSLA
RC STOCK REMINDER: The Ready Capital Class Action Deadline is May 5 - Investors are Urged to Contact BFA Law  ( NYSE:RC )  - Ready Capital  ( NYSE:RC ) ,"NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- Leading securities law firm Bleichmar Fonti & Auld LLP announces that a lawsuit has been filed against Ready Capital Corporation RC and certain of the Company's senior executives for potential violations of the federal securities laws.",Benzinga,20250413T110800,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.177041,TSLA
"ALDX STOCK REMINDER: The Aldeyra Therapeutics, Inc. Investigation is Ongoing - Investors are Urged to Contact BFA Law  ( NASDAQ:ALDX )  - Aldeyra Therapeutics  ( NASDAQ:ALDX ) ","NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- Leading securities law firm Bleichmar Fonti & Auld LLP announces an investigation into Aldeyra Therapeutics, Inc. ALDX for potential violations of the federal securities laws.",Benzinga,20250413T110800,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.120101,TSLA
VTRS STOCK REMINDER: The Viatris Inc. Class Action Deadline is June 3 - Investors are Urged to Contact BFA Law  ( NASDAQ:VTRS )  - Viatris  ( NASDAQ:VTRS ) ,"NEW YORK, April 13, 2025 ( GLOBE NEWSWIRE ) -- Leading securities law firm Bleichmar Fonti & Auld LLP announces that a lawsuit has been filed against Viatris Inc. VTRS and certain of the Company's senior executives for potential violations of the federal securities laws.",Benzinga,20250413T110800,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}]",Neutral,0.098559,TSLA
