title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
"TikTok's US Future In Limbo As China Blocks Sale, Trump Grants 75-Day Extension - Blackstone  ( NYSE:BX ) , Amazon.com  ( NASDAQ:AMZN ) ",The ongoing negotiations over TikTok's U.S. operations have been delayed after China signaled its opposition to the proposed sale. President Donald Trump has extended the deadline for ByteDance's divestment due to the tariff hikes.,Benzinga,20250405T031608,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Neutral,0.038963,BX
"Deal Dispatch: US M&A Is Quiet But Abroad? Volume Is High - Brookfield Infrastructure  ( NYSE:BIP ) , Amazon.com  ( NASDAQ:AMZN ) ","This week's column includes updates from Hershey's, Rocket Companies, Rogers Communications and OnlyFans' Tim Stokely. Totalmobile and TIP Group could potentially be up for sale, Bloomberg reports. With stocks plunging, steady income is key.",Benzinga,20250404T190759,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.503496'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.818451'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.2'}]",Somewhat-Bullish,0.208066,BX
"Rogers Scores $5 Billion Blackstone Deal To Cut Debt, Unlock Wireless Infrastructure Value - Rogers Communications  ( NYSE:RCI ) ",Rogers will use proceeds to reduce debt and leverage. Blackstone gets 49.9% economic interest in new Rogers unit. Feel unsure about the market's next move? Copy trade alerts from Matt Maley-a Wall Street veteran who consistently finds profits in volatile markets. Claim your 7-day free trial now.,Benzinga,20250404T133052,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.658903'}]",Somewhat-Bullish,0.205382,BX
Rogers Communications Inc. Announces Consent Solicitations for Senior Notes to Facilitate Subsidiary Equity Investment,"TORONTO, April 04, 2025 ( GLOBE NEWSWIRE ) -- Rogers Communications Inc. ( TSX: RCI.A and RCI.B. NYSE: RCI ) ( ""Rogers"" ) today announced that it has commenced consent solicitations to amend the indentures governing certain of its outstanding US dollar-denominated and Canadian dollar-denominated ...",GlobeNewswire,20250404T111700,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.229698,BX
Rogers concludes definitive agreement for CDN$7 billion equity investment,Proceeds will be used to repay debt ...,GlobeNewswire,20250404T111500,"[{'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.161647'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.081,BX
"Trump Says US Near TikTok Deal, Reiterates Trade Relief Offer For China's Approval: 'Tariffs Give Us Great Power To Negotiate' - Blackstone  ( NYSE:BX ) , Amazon.com  ( NASDAQ:AMZN ) ","On Thursday, President Donald Trump confirmed that the U.S. is nearing a deal to spare TikTok from a potential ban, with ongoing discussions involving multiple investors and a possible tariff agreement with China.",Benzinga,20250404T052941,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.302645,BX
CNBC's Inside India newsletter: How far is India from creating its own DeepSeek?,India's growing economy and tech-savvy population position it well to create a DeepSeek competitor. But the country faces obstacles in reaching that outcome.,CNBC,20250404T010339,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.890401'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,0.140127,BX
Price Over Earnings Overview: Blackstone - Blackstone  ( NYSE:BX ) ,"Looking into the current session, Blackstone Inc. BX shares are trading at $137.25, after a 7.05% decrease. Over the past month, the stock decreased by 7.40%, but over the past year, it actually went up by 5.70%.",Benzinga,20250403T190027,"[{'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",Somewhat-Bullish,0.155309,BX
Will Blackstone Inc.  ( BX )  Beat Estimates Again in Its Next Earnings Report?,Blackstone Inc. (BX) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,Zacks Commentary,20250403T161011,"[{'topic': 'Earnings', 'relevance_score': '0.999997'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.294291,BX
"Kohl's Shares Tumble, But Analyst Sees Promise In New CEO's Strategy - Kohl's  ( NYSE:KSS ) ","Kohl's new CEO highlights turnaround plan to be rolled out in 2025. The company expects the initiatives to deliver results over the next 18 months. In a market dominated by tariff tensions, geopolitical surprises, and Fed uncertainty, Matt Maley's technical approach delivers clear entry & exit ...",Benzinga,20250403T153316,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.268621,BX
Why Investors Need to Take Advantage of These 2 Finance Stocks Now,Why investors should use the Zacks Earnings ESP tool to help find stocks that are poised to top quarterly earnings estimates.,Zacks Commentary,20250403T125007,"[{'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Earnings', 'relevance_score': '0.999855'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Bullish,0.36899,BX
Private equity firms urge UK to rethink carried interest tax change,"Blackstone, KKR and EQT among buyout groups raising concerns over government reforms ...",Financial Times,20250403T040050,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",Somewhat-Bullish,0.183457,BX
Amazon's Surprise Bid For TikTok As U.S. Ban Threat Looms - Amazon.com  ( NASDAQ:AMZN ) ,"Amazon has reportedly made a surprise, last-minute bid to acquire TikTok in its entirety. The news comes just days before the popular video app faces a U.S. ban if it does not sever ties with its Chinese parent company. Feel unsure about the market's next move?",Benzinga,20250402T182152,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Somewhat-Bullish,0.162857,BX
Iconic Photographer Sante D'Orazio Chronicles His Legendary Fashion Career in Upcoming Memoir A Shot in the Dark Publishing September 2025 from Blackstone Publishing,"ASHLAND, Ore. and NEW YORK, April 2, 2025 /PRNewswire/ -- In his 30+ year career, Sante D'Orazio has captured some of the most illustrious photographs of supermodel powerhouses like Kate Moss, Cindy Crawford, Heidi Klum, and Naomi Campbell as well as pop culture icons like Drew Barrymore, Keanu ...",Benzinga,20250402T141700,"[{'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.321392,BX
How to Find Strong Finance Stocks Slated for Positive Earnings Surprises,Investors looking for ways to find stocks that are set to beat quarterly earnings estimates should check out the Zacks Earnings ESP.,Zacks Commentary,20250402T125009,"[{'topic': 'Earnings', 'relevance_score': '0.999326'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Bullish,0.358936,BX
2 Beaten-Down Dividend Stocks You Can Buy Right Now,"The S&P 500 remains close to correction territory, and there are some excellent bargains to be found in the stock market right now. And not just when it comes to beaten-down technology stocks.There are some excellent opportunities right now for investors who are looking for income and growth and ...",Motley Fool,20250402T111100,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.977154'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.219341,BX
"TikTok Clock Ticks Louder As Deadline Approaches, Trump To Consider Final Proposal As Private Equity Firms Bid For Platform - Blackstone  ( NYSE:BX ) , Oracle  ( NYSE:ORCL ) ","The White House is set to hold a meeting on Wednesday with key officials to discuss the future of TikTok, as the app faces an April 5 deadline to secure a non-Chinese buyer or face a potential U.S. ban.",Benzinga,20250402T033700,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.206739,BX
White House to discuss TikTok sale in meeting on Wednesday,"The leading plan is for the biggest non-Chinese investors in ByteDance to raise their stakes and acquire TikTok's US operations, sources say.",South China Morning Post,20250402T015049,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",Neutral,0.135273,BX
These High-Yielding Dividend Stocks are Already in the $1 Trillion Club and Have Plenty of Room to Keep Growing,Brookfield Asset Management ( NYSE: BAM ) and Blackstone Group ( NYSE: BX ) are two of the biggest alternative asset managers in the world. Each has already surpassed the milestone of having $1 trillion in assets under management ( AUM ) .,Motley Fool,20250401T112400,"[{'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Earnings', 'relevance_score': '0.947132'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.342438,BX
