title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
Spotlight on Cisco Systems: Analyzing the Surge in Options Activity - Cisco Systems  ( NASDAQ:CSCO ) ,"Deep-pocketed investors have adopted a bullish approach towards Cisco Systems CSCO, and it's something market players shouldn't ignore. Our tracking of public options records at Benzinga unveiled this significant move today.",Benzinga,20250410T180047,"[{'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}]",Somewhat-Bullish,0.243703,CSCO
AMD's EPYC Powers GOOGL & ORCL Solutions: Should You Hold the Stock?,Advanced Micro Devices is benefiting from an expanding usage of its fifth-generation EPYC processors.,Zacks Commentary,20250410T164900,"[{'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.156029,CSCO
Price Over Earnings Overview: Cisco Systems - Cisco Systems  ( NASDAQ:CSCO ) ,"Looking into the current session, Cisco Systems Inc. CSCO shares are trading at $57.47, after a 1.14% decrease. Over the past month, the stock decreased by 3.74%, but over the past year, it actually increased by 18.45%.",Benzinga,20250410T150048,"[{'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}]",Neutral,0.139935,CSCO
"Down 20% This Year, Here Are 3 Reasons Why I'm Still Loading Up on Amazon Stock","The stock market has been on a wild ride since President Trump announced his new tariff plan on April 2. The tariffs, which will affect over 180 countries, sent all major indexes plunging, and virtually all big-name tech stocks followed the same path.One of the hardest-hit tech stocks was Amazon ...",Motley Fool,20250410T134500,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.989041'}]",Somewhat-Bullish,0.152966,CSCO
Cisco Systems vs. OKTA: Which Cybersecurity Stock Should You Bet On?,CSCO and OKTA are well-known players in the cybersecurity market. Which one is a better investment option right now?,Zacks Commentary,20250409T190000,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.904684'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Bullish,0.356171,CSCO
DGII vs. CSCO: Which Stock Is the Better Value Option?,Investors looking for stocks in the Computer - Networking sector might want to consider either Digi International ( DGII Quick QuoteDGII - ) or Cisco Systems ( CSCO Quick QuoteCSCO - ) . But which of these two companies is the best option for those looking for undervalued stocks?,Zacks Commentary,20250409T154008,"[{'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",Bullish,0.456687,CSCO
"Ford, GM To Witness 'Higher Demand' As American Carmakers Set To 'Reap The Fruit Of Protectionism,' Says Expert: Here's A List Of Potential Gainers And Losers From Trump Tariffs - Apple  ( NASDAQ:AAPL ) , Costco Wholesale  ( NASDAQ:COST ) ","Despite President Donald Trump's tariffs sending shockwaves through the stock market, one analyst believes the domestic automotive industry in the U.S. is poised for a surprising boost. Here is a list of potential beneficiaries and losers of the new trade policy.",Benzinga,20250409T082309,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.995973'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}]",Neutral,0.048474,CSCO
Nvidia and Palantir Are Down 37% and 41% From Their Respective All-Time High -- but It Isn't Time to Buy Just Yet,Wall Street's artificial intelligence (AI) darlings aren't the bargains you might think.,Motley Fool,20250409T075100,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.967645'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,0.134073,CSCO
"Cisco Systems, Inc.  ( CSCO )  is Attracting Investor Attention: Here is What You Should Know","Recently, Zacks.com users have been paying close attention to Cisco (CSCO). This makes it worthwhile to examine what the stock has in store.",Zacks Commentary,20250408T130013,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}]",Somewhat-Bullish,0.235191,CSCO
"Coherent Gets Analyst Upgrade, But Tariffs Could Cast Shadow Over Future Growth - Coherent  ( NYSE:COHR ) ",Coherent stock has pulled back to its historical ( pre-AI ) valuation of under 13 times forward earnings. Feel unsure about the market's next move? Copy trade alerts from Matt Maley-a Wall Street veteran who consistently finds profits in volatile markets. Claim your 7-day free trial now.,Benzinga,20250404T191732,"[{'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.25185,CSCO
Is Zoom's Expanding AI Integration a Sign to Buy the Stock Now?,ZM is continuously upgrading its AI Companion by adding Agentic AI solutions. which investors can see as a compelling entry point now.,Zacks Commentary,20250404T144200,"[{'topic': 'Earnings', 'relevance_score': '0.875462'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Bullish,0.393137,CSCO
"The Zacks Analyst Blog Highlights Cisco Systems, Caterpillar, CME, EVI and Franklin Financial","Cisco Systems, Caterpillar, CME, EVI and Franklin Financial are part of the Zacks top Analyst Blog.",Zacks Commentary,20250404T130800,"[{'topic': 'Financial Markets', 'relevance_score': '0.989041'}, {'topic': 'Earnings', 'relevance_score': '0.839681'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Bullish,0.353824,CSCO
"HPE Stock Plunges 36% in 3 Months: Should You Buy, Sell or Hold?","Hewlett Packard Enterprise faces challenges related to rising costs due to tariff hikes and the delayed Juniper acquisition, making the stock a risky bet.",Zacks Commentary,20250403T143500,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Neutral,-0.079224,CSCO
Cisco Systems  ( CSCO )  Rises But Trails Market: What Investors Should Know,"The latest trading day saw Cisco Systems (CSCO) settling at $61.82, representing a +0.03% change from its previous close.",Zacks Commentary,20250402T214517,"[{'topic': 'Earnings', 'relevance_score': '0.938793'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",Somewhat-Bullish,0.160584,CSCO
RingCentral Plunges 28% YTD: Should You Buy the Stock on the Dip?,"RNG stock benefits from a growing clientele, robust growth in AI initiatives and an increasing demand for its solutions.",Zacks Commentary,20250402T162900,"[{'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Bullish,0.367205,CSCO
Can ANET Stock Revive its Growth Momentum After the Sudden Slide?,"With healthy revenue-generating potential driven by robust demand trends, ANET appears poised for solid growth momentum in the long run.",Zacks Commentary,20250401T135800,"[{'topic': 'Earnings', 'relevance_score': '0.77141'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",Somewhat-Bullish,0.270683,CSCO
