title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
"Novartis Commits $23 Billion To Expand US Manufacturing Over Five Years, Despite Tariffs Uncertainties - Novartis  ( NYSE:NVS ) ","Novartis will invest $23 billion over five years to expand U.S. manufacturing and research. The company will build facilities in the U.S., including a $1.1 billion R&D hub in San Diego. Feel unsure about the market's next move?",Benzinga,20250411T133646,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",Somewhat-Bullish,0.279289,LLY
"The Zacks Analyst Blog Highlights Eli Lilly, American Express, Thermo Fisher, Steel Partners and Oil-Dri","Eli Lilly, American Express, Thermo Fisher, Steel Partners and Oil-Dri are included in this Analyst Blog.",Zacks Commentary,20250411T105300,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.259232,LLY
Behind the Scenes of Eli Lilly's Latest Options Trends - Eli Lilly  ( NYSE:LLY ) ,"Deep-pocketed investors have adopted a bearish approach towards Eli Lilly LLY, and it's something market players shouldn't ignore. Our tracking of public options records at Benzinga unveiled this significant move today.",Benzinga,20250410T150132,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.118975,LLY
Pfizer Stock Falls to New 52-Week Low: Should You Buy the Dip?,"PFE stock is likely to be a great pick for value investors, considering its cheap valuation, as well as for income investors due to its sky-high dividend yield.",Zacks Commentary,20250410T134400,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999365'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.108179'}]",Neutral,0.118165,LLY
Pharma Stocks Rebound as Trump Announces a 90-Day Pause on Tariffs,"The news of a likely import tariff hurt the share price of pharma giants like Novo Nordisk (NVO), Eli Lilly (LLY) and AstraZeneca (AZN), but Trump's announcement of a pause on reciprocal tariffs offsets the losses.",Zacks Commentary,20250410T125400,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.858979'}]",Neutral,0.119701,LLY
Should You Invest in the Health Care Select Sector SPDR ETF  ( XLV ) ?,Sector ETF report for ...,Zacks Commentary,20250410T102006,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.268184,LLY
"Pharma Industry Faces Jitters As Trump Hints At Historic Tariffs, BofA Outlines Probable Timeline - Eli Lilly  ( NYSE:LLY ) , Pfizer  ( NYSE:PFE ) ",India supplies nearly 50% of U.S. generic drugs; tariffs could disrupt $13 billion in exports. A Section 232 probe may delay pharma tariffs until late 2025 or beyond. Wall Street veteran Chris Capre is going live April 9 at 6 PM ET to reveal a short-term strategy that just returned 195%-in the ...,Benzinga,20250409T212051,"[{'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}]",Neutral,0.040708,LLY
"Why Roche Holding, Eli Lilly, and AstraZeneca Stocks Dropped Today",Might the tariff risk for pharmaceutical stocks be less than you think?,Motley Fool,20250409T151121,"[{'topic': 'Earnings', 'relevance_score': '0.214378'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}]",Neutral,-0.012151,LLY
Eli Lilly CEO David Ricks Just Delivered Terrible News to Investors: Should You Sell the Stock?,"As everyone who follows equity markets knows, stocks are feeling the heat from President Donald Trump's macroeconomic policies. On April 3, the president announced sweeping tariffs on goods imported into the U.S. from basically every country on planet Earth.Some industries have escaped these ...",Motley Fool,20250409T141500,"[{'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}]",Neutral,0.09096,LLY
5 Top Growth Stocks to Buy in the Stock Market Sell-Off,"Equity markets may be struggling because of President Donald Trump's current economic policies, but that doesn't mean investors should avoid buying stocks right now -- quite the contrary. History tells us that equities tend to experience strong runs following downturns, so it's worth putting ...",Motley Fool,20250409T140000,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Bullish,0.391155,LLY
"Trump Hints At 'Major Tariff' On Imported Pharmaceuticals, US Pharma Stocks Tumble In Wednesday Pre-Market - AstraZeneca  ( NASDAQ:AZN ) , Amgen  ( NASDAQ:AMGN ) ","President Donald Trump has declared that his administration is on the brink of imposing a significant tariff on pharmaceuticals imported from foreign countries. What Happened: President Trump, on Tuesday, disclosed plans for a ""major tariff"" on foreign pharmaceuticals.",Benzinga,20250409T113424,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Neutral,0.123887,LLY
Dr. Oz Officially Confirmed as Head of the Centers for Medicare and Medicaid Services. Here's What Retirees Need to Know So Far.,From TV star to powerful government official. That's the path taken by President Donald Trump and his new administrator of the Centers for Medicare and Medicaid Services ( CMS ) -- Dr. Mehmet Oz.Oz was a heart surgeon and medical school professor for years.,Motley Fool,20250409T094400,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.177198,LLY
3 Unstoppable Stocks That You Can Buy and Hold for Years,"The market has been in free fall of late, but if you have 10-plus investing years left, now can be an optimal time to actually pile more money into stocks. With valuations lower, it can be a cheaper time to load up on quality stocks.",Motley Fool,20250409T091500,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.995077'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.260612,LLY
Eli Lilly  ( LLY )  Gains As Market Dips: What You Should Know,"In the closing of the recent trading day, Eli Lilly (LLY) stood at $726.14, denoting a +0.33% change from the preceding trading day.",Zacks Commentary,20250408T214516,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Earnings', 'relevance_score': '0.983783'}]",Neutral,0.115117,LLY
"Trump Administration Reverses Biden's Plan For Medicare Coverage Of Obesity Drugs Like Ozempic And Zepbound - Novo Nordisk  ( NYSE:NVO ) , Eli Lilly  ( NYSE:LLY ) ","Medicare coverage for anti-obesity drugs was not finalized, affecting drugs like Wegovy and Zepbound. Covering weight loss drugs may cost $35 billion from 2026-2034, with estimated savings under $1 billion by 2034.",Benzinga,20250408T150736,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Neutral,0.11056,LLY
LLY vs. NVO: Which Weight-Loss Drug Stock is a Stronger Play Now?,Both LLY and NVO are leading pharmaceutical companies specializing in diabetes and obesity treatments.,Zacks Commentary,20250408T140900,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.99977'}, {'topic': 'Earnings', 'relevance_score': '0.938793'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.184289,LLY
AbbVie's Rinvoq Gets EU Nod for 8th Indication Giant Cell Arteritis,"European Commission approves ABBV's Rinvoq for its eighth indication, giant cell arteritis.",Zacks Commentary,20250408T131500,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Somewhat-Bullish,0.232304,LLY
Eli Lilly and Company  ( LLY )  is Attracting Investor Attention: Here is What You Should Know,"Recently, Zacks.com users have been paying close attention to Lilly (LLY). This makes it worthwhile to examine what the stock has in store.",Zacks Commentary,20250408T130014,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}]",Somewhat-Bullish,0.232931,LLY
Should You Invest in the iShares U.S. Healthcare ETF  ( IYH ) ?,Sector ETF report for ...,Zacks Commentary,20250408T102007,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.224337,LLY
"Eli Lilly And Novo Nordisk Could Face Policy Shifts As FDA Oversight, Tariff Risks Mount - Novo Nordisk  ( NYSE:NVO ) , Eli Lilly  ( NYSE:LLY ) ","Tariff extension to pharma could hit generic drugmakers hardest, given narrow margins and ex-US API sourcing. FDA layoffs, CBER exit, and 503A/503B rule shifts may delay reviews, with GLP-1 compounding and vaccine oversight under close watch. With stocks plunging, steady income is key.",Benzinga,20250407T185047,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",Neutral,0.078796,LLY
"Why Health Care Select Sector SPDR Fund  ( XLV )  Is Moving - SPDR Select Sector Fund - Health Care  ( ARCA:XLV ) , Pfizer  ( NYSE:PFE ) , UnitedHealth Group  ( NYSE:UNH ) ","Shares of the Health Care Select Sector SPDR Fund are trading lower by 8.6% over the past week. Tariff announcements from President Donald Trump last week spooked investors and have dragged major sectors. With stocks plunging, steady income is key.",Benzinga,20250407T182127,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.06834,LLY
NVO & LLY Shares Down on Exclusion of Obesity Drugs From Medicare,"CMS keeps out LLY and NVO's obesity drugs from Medicare coverage. Medicare, at present, does not cover obesity drugs if they are solely prescribed for weight loss.",Zacks Commentary,20250407T131400,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.029148,LLY
Big Pharma Stocks Dive Amid Trade War Jitters & Inflation Woes,"Shares of pharma giants like PFE, J&J, AZN, MRK and ABBV decline on investor concerns that retaliatory tariffs could drive up drug prices for U.S. consumers.",Zacks Commentary,20250407T123700,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Neutral,-0.056827,LLY
2 Top Growth Stocks to Buy and Hold for the Next 20 Years,"One of the keys to successful investing is holding shares of companies that can perform well over long periods. However, few companies can thrive for that long while delivering excellent returns to investors. Those that do tend to have some key attributes, including a strong moat and attractive ...",Motley Fool,20250406T120000,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}]",Somewhat-Bullish,0.346847,LLY
3 Dividend Stocks to Buy and Hold for the Next Decade,What should investors do when stocks are tanking over the short term? Probably the best answer is to think long term.Three Motley Fool contributors think they've found great dividend stocks to own for the long term that pay you to wait for better days.,Motley Fool,20250406T104400,"[{'topic': 'Earnings', 'relevance_score': '0.839681'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.99977'}]",Somewhat-Bullish,0.201928,LLY
"US Stocks Likely To Open Lower After The Worst Selloff Since 2020: Tariff Announcement Was '100% Smoot Hawley Disguised As Thoughtful Policy,' Says Expert - Apple  ( NASDAQ:AAPL ) , American Shared Hospital  ( AMEX:AMS ) ",U.S. stock futures declined on Friday after a bloodbath on Thursday following the introduction of President Donald Trump's tariffs. Futures of major benchmark indices were lower in premarket trading.,Benzinga,20250404T101840,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.682689'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '0.999999'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Earnings', 'relevance_score': '0.917436'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.166667'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Neutral,-0.004913,LLY
"Stocks Set To Continue Crashing After Worst Selloff Since 2020: Tariff Announcement Was '100% Smoot Hawley Disguised As Thoughtful Policy,' Says Expert - Apple  ( NASDAQ:AAPL ) , American Shared Hospital  ( AMEX:AMS ) ",U.S. stock futures declined on Friday after a bloodbath on Thursday following the introduction of President Donald Trump's tariffs. Futures of major benchmark indices were lower in premarket trading.,Benzinga,20250404T101831,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.682689'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '0.999999'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Earnings', 'relevance_score': '0.917436'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.166667'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Neutral,-0.004913,LLY
"Why Sangamo Therapeutics Shares Are Trading Higher By Around 40%; Here Are 20 Stocks Moving Premarket - Compass Minerals Intl  ( NYSE:CMP ) , Adaptive Biotechnologies  ( NASDAQ:ADPT ) ","Shares of Sangamo Therapeutics, Inc. SGMO rose sharply in today's pre-market trading after the company announced a new agreement with pharmaceutical giant Eli Lilly And Co LLY, granting the company a worldwide exclusive license to leverage the company's novel proprietary neurotropic ...",Benzinga,20250404T092041,"[{'topic': 'Life Sciences', 'relevance_score': '0.142857'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.142857'}, {'topic': 'Technology', 'relevance_score': '0.142857'}, {'topic': 'Finance', 'relevance_score': '0.142857'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.142857'}, {'topic': 'Financial Markets', 'relevance_score': '0.882182'}, {'topic': 'Manufacturing', 'relevance_score': '0.142857'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.142857'}]",Neutral,0.019575,LLY
"Guess, Simulations Plus And 3 Stocks To Watch Heading Into Friday - Guess  ( NYSE:GES ) , American Shared Hospital  ( AMEX:AMS ) ","With U.S. stock futures trading lower this morning on Friday, some of the stocks that may grab investor focus today are as follows: Wall Street expects American Shared Hospital Services AMS to report quarterly earnings at 1 cent per share on revenue of $7.70 million before the opening bell, ...",Benzinga,20250404T070229,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.996023'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.839681'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.25'}]",Bullish,0.357066,LLY
Sangamo Therapeutics Stock Surges After The Bell: What's Going On? - Sangamo Therapeutics  ( NASDAQ:SGMO ) ,Sangamo Therapeutics enters into a license agreement with Eli Lilly. Sangamo will receive an upfront payment of $18 million and is eligible to earn up to $1.4 billion in additional fees and payments. Feel unsure about the market's next move?,Benzinga,20250403T204652,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.276031,LLY
BIIB's Experimental Alzheimer's Drug Gets FDA Fast Track Tag,The FDA's fast track designation will facilitate rapid development and expedited review of Biogen's Alzheimer's disease candidate.,Zacks Commentary,20250403T144800,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.224203,LLY
How to Boost Your Portfolio with Top Medical Stocks Set to Beat Earnings,Why investors should use the Zacks Earnings ESP tool to help find stocks that are poised to top quarterly earnings estimates.,Zacks Commentary,20250403T125008,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '0.999682'}]",Bullish,0.38271,LLY
Why Hims & Hers Health Stock Couldn't Beat the Market Today,"Hims & Hers Health ( NYSE: HIMS ) stock labored mightily on Wednesday, but in the end, it couldn't top the benchmark S&P 500 index. Investor excitement about news of a fresh product launch the previous day was tempered by a lukewarm analyst note regarding the telehealth company's prospects.The ...",Motley Fool,20250402T221849,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}]",Somewhat-Bullish,0.21314,LLY
"AbbVie Stock Rises 16% Year to Date: Time to Buy, Sell or Hold?",Those who own ABBV stock may stay invested as the company has faced its biggest challenge quite well and looks set to return to robust growth in 2025.,Zacks Commentary,20250402T140600,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Earnings', 'relevance_score': '0.875462'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.248787,LLY
"PFE, MRK, LLY & Other Drug Stocks Down Amid Tariff Jitters","Stocks of PFE, MRK, ABBV, LLY and others declined on Tuesday due to uncertainty surrounding Trump's proposed tariffs on pharma imports.",Zacks Commentary,20250402T134300,"[{'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}]",Neutral,0.0,LLY
Why April Could Be a Huge Month for Eli Lilly Stock,"Eli Lilly ( NYSE: LLY ) is the most valuable healthcare company in the world, worth more than $700 billion. Over the past 12 months, however, the stock's performance has been fairly lackluster, rising by just around 6%.",Motley Fool,20250402T104600,"[{'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}]",Somewhat-Bullish,0.289615,LLY
Altria vs. Eli Lilly: What's the Better Stock for Dividend Investors?,"Tobacco giant Altria ( NYSE: MO ) provides a tremendously high dividend yield of 7%, which is well above the S&P 500 index average of 1.3%. But it comes with risks, as its business has been struggling to grow in recent years, and its rate of dividend increases has been modest.Meanwhile, pharma ...",Motley Fool,20250402T090600,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.203867,LLY
"Company News for Apr 2, 2025","Companies In The News Are: PVH, PRGS,RBLX, GOOGL, HIMS, LLY.",Zacks Commentary,20250402T082600,"[{'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.275074,LLY
Why Major Pharmaceutical Stocks Tumbled on Tuesday,"Many investor eyes were on the pharmaceutical industry on Tuesday, and not necessarily for the right reasons. The Trump administration's promised tariffs were set to go into effect the following day, and the sector has been mentioned as a key area of focus for these.",Motley Fool,20250401T230939,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}]",Neutral,0.077393,LLY
Hims & Hers Health Stock Jumped Tuesday Afternoon: What Happened? - Hims & Hers Health  ( NYSE:HIMS ) ,"Hims & Hers Health announces that it's expanding access to personalized weight loss care. Hims & Hers will offer both Lilly's Zepbound and Mounjaro on its platform, as well as generic versions of Novo Nordisk's liraglutide. Feel unsure about the market's next move?",Benzinga,20250401T194320,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Bullish,0.351758,LLY
Check Out What Whales Are Doing With LLY - Eli Lilly  ( NYSE:LLY ) ,"Financial giants have made a conspicuous bullish move on Eli Lilly. Our analysis of options history for Eli Lilly LLY revealed 156 unusual trades. Delving into the details, we found 55% of traders were bullish, while 25% showed bearish tendencies.",Benzinga,20250401T161540,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.116937,LLY
These 2 Medical Stocks Could Beat Earnings: Why They Should Be on Your Radar,The Zacks Earnings ESP is a great way to find potential earnings surprises. Why investors should take advantage now.,Zacks Commentary,20250401T125009,"[{'topic': 'Earnings', 'relevance_score': '0.999973'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}]",Bullish,0.399125,LLY
Where Will Eli Lilly Be in 1 Year?,The company has a looming opportunity to grab the booming GLP-1 agonist market by the horns.,Motley Fool,20250401T093700,"[{'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}]",Neutral,0.129664,LLY
