title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
MasterCard  ( MA )  Dips More Than Broader Market: What You Should Know,"In the most recent trading session, MasterCard (MA) closed at $485.52, indicating a -0.87% shift from the previous trading day.",Zacks Commentary,20250407T215016,"[{'topic': 'Earnings', 'relevance_score': '0.95493'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",Somewhat-Bullish,0.16206,MA
Will MasterCard  ( MA )  Beat Estimates Again in Its Next Earnings Report?,MasterCard (MA) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,Zacks Commentary,20250407T161010,"[{'topic': 'Earnings', 'relevance_score': '0.99998'}]",Somewhat-Bullish,0.299229,MA
"AmEx Stock Trails S&P 500, Declines 21% YTD: Time to Buy or Cash Out?","AXP's clients typically have higher incomes and strong credit scores, which helps minimize credit risks.",Zacks Commentary,20250407T155300,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Earnings', 'relevance_score': '0.988915'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.302215,MA
Mastercard Transforms Payments With 2030 Vision for Australia,"MA unveils a bold 2030 vision featuring biometrics, contactless cards, and real-time payments to enhance security, convenience, and growth.",Zacks Commentary,20250407T151200,"[{'topic': 'Earnings', 'relevance_score': '0.769861'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.225218,MA
Should You Invest in the iShares U.S. Industrials ETF  ( IYJ ) ?,Sector ETF report for ...,Zacks Commentary,20250407T102005,"[{'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.166238,MA
Mastercard Is Taking On the World and Winning,"The Mastercard ( NYSE: MA ) logo is pretty ubiquitous in the United States. It adorns credit cards, debit cards, store windows, websites, and credit card processing machines. That speaks to the size and success of the company's business.",Motley Fool,20250406T130500,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}]",Somewhat-Bullish,0.341838,MA
3 No-Brainer Warren Buffett Stocks to Buy Right Now,"When in doubt about your next best bet, consider poaching an idea (or three) from the world's most proven stock picker.",Motley Fool,20250405T090700,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.239997,MA
5 Reasons to Buy American Express Stock Like There's No Tomorrow,The credit card and banking giant is still an evergreen investment.,Motley Fool,20250405T084000,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}, {'topic': 'Earnings', 'relevance_score': '0.98396'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Neutral,0.144255,MA
2 Warren Buffett Stocks to Hold Forever,"Warren Buffett is known for saying his favorite holding period is ""forever."" But if you follow Berkshire Hathaway's trading activity, you'll notice that it sells stocks quite often, whether partial or full positions.",Motley Fool,20250405T071400,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.918141'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.998682'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.258133,MA
Gorilla Technology Reports 2024 Earnings: Pipeline Getting Bigger?,"New contracts, global expansion and disciplined execution benefit GRRR's results.",Zacks Commentary,20250404T164500,"[{'topic': 'Earnings', 'relevance_score': '0.999346'}]",Somewhat-Bullish,0.200168,MA
FIS Powers Instant Rewards Redemption for Eligible Bilt Members,"Fidelity National teams up with Bilt to deliver real-time rewards redemption via Premium Payback solution, which in turn, may benefit Banking Solutions' segment revenues.",Zacks Commentary,20250404T161100,"[{'topic': 'Earnings', 'relevance_score': '0.838487'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.77141'}]",Bullish,0.411368,MA
Mastercard vs. AmEx: Which Payments Giant Has More Room to Run?,"Compared to MA's more globally diversified business, AXP remains more exposed to domestic economic shifts.",Zacks Commentary,20250404T160700,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Earnings', 'relevance_score': '0.918141'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.343826,MA
Best Fat Burners For Men and Women: Top Natural Fat Burners That Actually work  ( PhenQ Review ) ,"NEW YORK, April 04, 2025 ( GLOBE NEWSWIRE ) -- PhenQ is a weight loss supplement that uses six natural ingredients. It has been studied for safe and healthy weight loss. Unlike many supplements that focus on just one part of weight loss, PhenQ works in five different ways.",Benzinga,20250404T123831,"[{'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.213971,MA
"Can XRP Turn a $10,000 Investment Into $1 Million?","XRP ( CRYPTO: XRP ) investors received some great news recently -- the Securities and Exchange Commission dropped its case against Ripple, the company behind the token. The case hung over the cryptocurrency for years, as regulators alleged Ripple should have registered XRP as a security.",Motley Fool,20250404T090000,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.576289'}, {'topic': 'Financial Markets', 'relevance_score': '0.744043'}]",Somewhat-Bullish,0.276493,MA
Trump's tariff tactics: How US trade policies could affect global economy - ETCFO,"With U.S. President Donald Trump enforcing new tariffs, future aggressive methods could be used to modify global trade. Tactics could include weakening the dollar, leveraging the Federal Reserve's foreign bank swap lines, and exploiting credit card firms Visa and Mastercard.",Economic Times,20250404T071638,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.682689'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}]",Neutral,-0.082164,MA
Mastercard and MoneyGram Join to Revolutionize Cross-Border Payments,"MA partners with MoneyGram to enhance digital payments, driving revenue growth, financial inclusion, and seamless cross-border transactions.",Zacks Commentary,20250403T171100,"[{'topic': 'Earnings', 'relevance_score': '0.967321'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Bullish,0.371232,MA
Reply doubles its AI-based international competitions: introducing the Reply AI Music Contest and welcoming back the Reply AI Film Festival. - Reply  ( OTC:RPYTF ) ,"The top music contestants will take the stage for a live performance at the Kappa FuturFestival in Turin, while the film contest finalists will be invited to a premiere event hosted by Reply and Mastercard, taking place in Venice in September.",Benzinga,20250403T140000,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Bullish,0.504062,MA
3 Warren Buffett Dividend Stocks That Are Built to Last,Warren Buffett-led Berkshire Hathaway is reaching new all-time highs despite a year-to-date sell-off in major indexes like the S&P 500 and Nasdaq Composite.The simplest way to invest in Buffett's top ideas is to buy Berkshire stock directly.,Motley Fool,20250403T113000,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.723405'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.307702,MA
"US Payments Forum Spring Market Snapshot: AI and Biometrics at Odds, Overcoming Online Fraud and the End of Magstripe","REDWOOD CITY, Calif., April 02, 2025 ( GLOBE NEWSWIRE ) -- The U.S. Payments Forum is tapping into industry trends in its spring market snapshot. It's an amalgamation of insights from top payment organizations gathered during the Forum's Spring Member Meeting in San Diego, California.",Benzinga,20250402T160907,[],Somewhat-Bullish,0.275263,MA
Bitcoin Awaits Trump Tariff Move As Optimism Grows; Tesla Slips In March While Rivals Gain; Novo Nordisk Investor Earns $9B From Soaring Weight Loss Drug Sales - Top Headlines While The U.S. Slept,"Peter Schiff Calls Bitcoin 'Digital Risk' Amid Tariff Fears: 'If It Were Truly Digital Gold…' Circle's Revenue Grows, But IPO Filing Shows Falling Profitability Why Are Dogecoin, Shiba Inu Down Over 15% In The Past Week? Bitcoin Braces For Trump Tariff Announcement: 'Short-Term Optimism' Has ...",Benzinga,20250402T150711,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}, {'topic': 'IPO', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.999967'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.538269'}]",Neutral,0.07355,MA
Trust Stamp Denmark Joins Mastercard Lighthouse MASSIV Program,"COPENHAGEN, April 02, 2025 ( GLOBE NEWSWIRE ) -- Trust Stamp ( Nasdaq: IDAI ) , the Privacy-First Identity Company™ has been selected as one of the five companies to join the competitive Mastercard Lighthouse MASSIV 2025 program.",GlobeNewswire,20250402T140000,"[{'topic': 'Financial Markets', 'relevance_score': '0.451494'}]",Bullish,0.399938,MA
Trust Stamp Denmark Joins Mastercard Lighthouse MASSIV Program - T Stamp  ( NASDAQ:IDAI ) ,"COPENHAGEN, April 02, 2025 ( GLOBE NEWSWIRE ) -- Trust Stamp IDAI, the Privacy-First Identity Company™ has been selected as one of the five companies to join the competitive Mastercard Lighthouse MASSIV 2025 program.",Benzinga,20250402T140000,"[{'topic': 'Financial Markets', 'relevance_score': '0.744043'}]",Bullish,0.397979,MA
Netcoins Launches Innovative New Web Trading App,"VANCOUVER, British Columbia, April 02, 2025 ( GLOBE NEWSWIRE ) -- BIGG Digital Assets Inc. ( ""BIGG"" or the ""Company"" ) ( TSXV: BIGG. OTCQX: BBKCF.",GlobeNewswire,20250402T123000,"[{'topic': 'Real Estate & Construction', 'relevance_score': '1.0'}, {'topic': 'Blockchain', 'relevance_score': '0.9973'}, {'topic': 'Financial Markets', 'relevance_score': '0.99793'}]",Somewhat-Bullish,0.253908,MA
These 2 Vanguard ETFs Have Over 10% of Assets in Nvidia Stock. Here's Why Both Growth Funds Are Great Buys Now.,Nvidia ( NASDAQ: NVDA ) took the market by storm in 2023 and 2024 -- increasing by several-fold in just two years to become the third most valuable company in the world behind only Apple ( NASDAQ: AAPL ) and Microsoft ( NASDAQ: MSFT ) .,Motley Fool,20250402T110700,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.220258,MA
"Visa Offers $100 Million To Secure Apple Card Network In A Bid To Outdo Mastercard: Report - Apple  ( NASDAQ:AAPL ) , American Express  ( NYSE:AXP ) ",Visa Inc. V has reportedly proposed a $100 million payment to Apple Inc. AAPL to secure the Apple Card network. This move comes amid fierce competition among the country's leading payment networks. What Happened: Apple Card is up for grabs as Goldman Sachs Group Inc.,Benzinga,20250402T090828,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",Somewhat-Bullish,0.176896,MA
MasterCard  ( MA )  Ascends But Remains Behind Market: Some Facts to Note,"MasterCard (MA) closed the most recent trading day at $548.51, moving +0.07% from the previous trading session.",Zacks Commentary,20250401T215016,"[{'topic': 'Earnings', 'relevance_score': '0.961735'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",Somewhat-Bullish,0.150152,MA
"Business First Bancshares, Inc. Announces First Quarter 2025 Earnings Release Date and Conference Call","BATON ROUGE, La., April 01, 2025 ( GLOBE NEWSWIRE ) -- Business First Bancshares, Inc. ( Nasdaq: BFST ) , the parent company of b1BANK, is scheduled to release first quarter 2025 earnings after market close on Thursday, April 24, 2025.",GlobeNewswire,20250401T213000,"[{'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.343463,MA
