title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
"3 Big Brand Stocks To Lean On During Tariff Troubles - Coca-Cola  ( NYSE:KO ) , Monster Beverage  ( NASDAQ:MNST ) ",Consumers are understandably jittery amid the tariffs drama. But not all stocks are doing poorly. These 3 consumer stocks can provide a safe spot. China's new tariffs just reignited the same market patterns that led to triple- and quadruple-digit wins for Matt Maley. Get the next trade alert free.,Benzinga,20250411T190001,"[{'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.769861'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.723405'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}]",Neutral,0.073059,PEP
CARBIOS announces fiscal-year 2024 financial results,"Clermont-Ferrand ( France ) , 11 April 2025 ( 6:45 am CEST ) . CARBIOS, ( Euronext Growth Paris: ALCRB ) , a pioneer in the development and industrialization of biological technologies to reinvent the life cycle of plastic and textiles, today reported its operating and financial results for the ...",GlobeNewswire,20250411T044500,"[{'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,0.145598,PEP
PepsiCo  ( PEP )  Stock Moves -1.01%: What You Should Know,"In the closing of the recent trading day, PepsiCo (PEP) stood at $144.12, denoting a -1.01% change from the preceding trading day.",Zacks Commentary,20250410T214513,"[{'topic': 'Earnings', 'relevance_score': '0.986564'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,0.1475,PEP
"The Zacks Analyst Blog Highlights Procter & Gamble, Novo Nordisk, PepsiCo, Genie Energy and Canterbury Park","Procter & Gamble, Novo Nordisk, PepsiCo, Genie Energy and Canterbury Park are included in this Analyst Blog.",Zacks Commentary,20250410T090000,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.98396'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.262317,PEP
Could Coca-Cola Be a Millionaire-Maker Stock?,"Coca-Cola ( NYSE: KO ) is one of the best-known consumer staples companies on the planet and has an incredible dividend track record. At a time of elevated market volatility, owning a stock like Coca-Cola can help investors sleep well at night.",Motley Fool,20250409T225900,"[{'topic': 'Financial Markets', 'relevance_score': '0.503496'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.234795,PEP
3 Dividend Stocks to Double Up on Right Now,"Coca-Cola ( NYSE: KO ) is a very well-run company, highlighted by its status as a Dividend King. But it is also expensive, with its price-to-sales ( P/S ) and price-to-earnings ( P/E ) ratios both above their five-year averages and its dividend yield near decade lows.Yes, it is a reliable and ...",Motley Fool,20250409T220500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.723405'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.714479'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.168822,PEP
"Top Analyst Reports for Procter & Gamble, Novo Nordisk & PepsiCo","Today's Research Daily features new research reports on 16 major stocks, including The Procter & Gamble Company (PG), Novo Nordisk A/S (NVO) and PepsiCo, Inc. (PEP), as well as two micro-cap stocks Genie Energy Ltd. (GNE) and Canterbury Park Holding Corporation (CPHC).",Zacks Commentary,20250409T205100,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.98396'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.274802,PEP
Top Ag Tech & Food Innovation Stocks to Boost Your Portfolio,"As the food industry evolves, companies like BYND, HRL, and TSN are well-positioned to thrive by embracing ag tech and food innovation.",Zacks Commentary,20250409T144600,"[{'topic': 'Blockchain', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Bullish,0.458381,PEP
"This Beverage Maker, Tobacco Company And Packaged Food Giant Outshine In A Recession - Coca-Cola  ( NYSE:KO ) , McCormick & Co  ( NYSE:MKC ) , Philip Morris Intl  ( NYSE:PM ) ","EPS, not revenue, drives stock performance in recessions. Campbell Soup, PepsiCo, McCormick outperformed in past downturns. With stocks plunging, steady income is key. Tim Melvin & Ryan Faloona reveal dividend stocks and deep-value plays on April 8. Reserve your spot now.",Benzinga,20250408T225904,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.980716'}]",Somewhat-Bullish,0.261756,PEP
"CVS Health Appoints Former UPS And Pepsi Exec As Finance Chief, Stock Soars - CVS Health  ( NYSE:CVS ) ","CVS Q4 sales hit $97.71B, beating estimates; revenue rose 4.2% with growth in Health Care Benefits and Pharmacy segments. Brian Newman joins CVS as CFO on April 21; Amy Compton-Phillips named CMO effective May 19. With stocks plunging, steady income is key.",Benzinga,20250408T122411,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.258778,PEP
"The Best Warren Buffett Stocks to Buy With $1,000 Right Now","Due to his success -- both personally and through his company, Berkshire Hathaway -- Warren Buffett draws a lot of attention when he speaks and makes investing moves. With Buffett's net worth of over $150 billion and Berkshire Hathaway's market cap of over $1 trillion ( as of April 7 ) , it's ...",Motley Fool,20250408T113800,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.99999'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.538269'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.200264,PEP
"Zacks Investment Ideas feature highlights: Coca-Cola, PepsiCo, Berkshire Hathaway and Blackrock","Coca-Cola, PepsiCo, Berkshire Hathaway and Blackrock have been highlighted in this Investment Ideas article.",Zacks Commentary,20250408T084200,"[{'topic': 'Financial Markets', 'relevance_score': '0.54554'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.153491,PEP
Why I've Been Buying This Elite Dividend Stock During the Market Sell-Off,"Stock market sell-offs can be challenging for investors. Market volatility can make it tough to make new investments and keep the ones you already have due to the fear that they could lose value. However, I see sell-offs as opportunities to buy high-quality companies at lower valuations.",Motley Fool,20250408T081400,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.999186'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.972476'}]",Somewhat-Bullish,0.331392,PEP
PepsiCo's Options: A Look at What the Big Money is Thinking - PepsiCo  ( NASDAQ:PEP ) ,"Financial giants have made a conspicuous bearish move on PepsiCo. Our analysis of options history for PepsiCo PEP revealed 39 unusual trades. Delving into the details, we found 35% of traders were bullish, while 56% showed bearish tendencies.",Benzinga,20250407T190200,"[{'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.190749,PEP
"Sit Out The Crash With These 5 Dividend Stocks - Altria Group  ( NYSE:MO ) , McKesson  ( NYSE:MCK ) ","Last week's tariff crash has sent investors scrambling for safe haven investments. Dividend stocks let you sit out the market drama while still getting paid. With stocks plunging, steady income is key. Tim Melvin & Ryan Faloona reveal dividend stocks and deep-value plays on April 8.",Benzinga,20250407T155545,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.928139'}]",Somewhat-Bullish,0.266346,PEP
Best Stock to Buy Right Now: Coca-Cola vs. PepsiCo,"Coca-Cola ( NYSE: KO ) and PepsiCo ( NASDAQ: PEP ) have a long-standing rivalry as each has battled for the hearts, minds, and wallets of consumers. The heated competition has been intense over the last few decades as they engaged in the cola wars.",Motley Fool,20250406T163500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.98396'}]",Somewhat-Bullish,0.184338,PEP
Stock Market Sell-Off: 3 Ways to Liberate Yourself From the Pressures of Volatility,"Tariffs announced by President Trump on ""Liberation Day"" sent the major stock market indexes spiraling, with the S&P 500 ( SNPINDEX: ^GSPC ) joining the Nasdaq Composite ( NASDAQINDEX: ^IXIC ) in correction territory. A correction is a drawdown of at least 10% from a recent high.Compounding ...",Motley Fool,20250406T091200,"[{'topic': 'Financial Markets', 'relevance_score': '0.999896'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,0.061023,PEP
"Coca-Cola Is Reliable, but 1 Thing Makes PepsiCo the Smarter Buy for Income Investors","When the stock market gets volatile, as it is today given the recent sell-off, investors often look for safe-haven investments. Dividend King Coca-Cola ( NYSE: KO ) is a consumer staples giant that fits that bill.But there are other options, and one attractive choice is a direct competitor to ...",Motley Fool,20250406T080500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.210762,PEP
4 Dividend Stocks to Double Up on Right Now,"Try not to let market volatility bring you down. Instead, let dividend stocks make you happy. These high-yield dividend stocks will pay you between 3% and 7% to hold them.",Motley Fool,20250405T121500,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999365'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.769861'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.189015,PEP
"Is PepsiCo Stock a Buy, Sell, or Hold in 2025?","Like an open can of soda left out overnight, PepsiCo ( NASDAQ: PEP ) stock has lost its fizz lately -- it's down by about 15% over the past year at the time of this writing. Though it has delivered consistent earnings growth, the combination of muted guidance for the year ahead and rising ...",Motley Fool,20250405T072400,"[{'topic': 'Earnings', 'relevance_score': '0.996718'}, {'topic': 'Financial Markets', 'relevance_score': '0.999897'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.266057,PEP
How Celsius Holdings Stock Gained 39% Last Month,Celsius Holdings stock is making a comeback. Find out what's driving the energy drink maker's recent gains after a painful 2024.,Motley Fool,20250404T184229,"[{'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.289051,PEP
Coca-Cola Stock Soars to a 52-Week High: Buy More or Stay Put?,"After KO hits a 52-week high, we assess whether the current level warrants an opportunity to accumulate shares, hold positions or book profits.",Zacks Commentary,20250404T134300,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.658903'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.999822'}]",Somewhat-Bullish,0.291669,PEP
PepsiCo  ( PEP )  Rises As Market Takes a Dip: Key Facts,"PepsiCo (PEP) closed the most recent trading day at $151.39, moving +1.52% from the previous trading session.",Zacks Commentary,20250403T214514,"[{'topic': 'Earnings', 'relevance_score': '0.983783'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.154732,PEP
PepsiCo Unusual Options Activity For April 03 - PepsiCo  ( NASDAQ:PEP ) ,"Investors with a lot of money to spend have taken a bullish stance on PepsiCo PEP. We noticed this today when the positions showed up on publicly available options history that we track here at Benzinga. Whether these are institutions or just wealthy individuals, we don't know.",Benzinga,20250403T181455,"[{'topic': 'Financial Markets', 'relevance_score': '0.962106'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.495866'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.205142,PEP
Spotlight on Yum Brands: Analyzing the Surge in Options Activity - Yum Brands  ( NYSE:YUM ) ,"Deep-pocketed investors have adopted a bearish approach towards Yum Brands YUM, and it's something market players shouldn't ignore. Our tracking of public options records at Benzinga unveiled this significant move today.",Benzinga,20250403T153457,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.990999'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,0.127073,PEP
CELH Makes Big Move With Alani Nu: Time to Buy the Stock?,"Celsius' Alani Nu acquisition strengthens its position in the health-focused energy drink market, but valuation concerns and industry competition pose potential risks.",Zacks Commentary,20250402T142600,"[{'topic': 'Earnings', 'relevance_score': '0.95493'}, {'topic': 'Financial Markets', 'relevance_score': '0.503496'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Bullish,0.35,PEP
Could Buying Celsius Stock Today Make You a Millionaire by 2030?,"Every investor wants to make a lot of money from their holdings. This is exactly what Celsius ( NASDAQ: CELH ) has done. The health-focused energy drink purveyor has seen its shares skyrocket 2,560% just in the past five years ( as of March 31 ) , turning a small $38,000 initial capital outlay ...",Motley Fool,20250402T013700,"[{'topic': 'Earnings', 'relevance_score': '0.650727'}, {'topic': 'Financial Markets', 'relevance_score': '0.316726'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}]",Neutral,0.11317,PEP
PepsiCo Trades Below 200-Day SMA: Buying Opportunity or Red Flag?,"PEP struggles with a weak QFNA segment and North American market but may grow through effective cost management, global reach, strategic execution and industry strength.",Zacks Commentary,20250401T144500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.891286'}]",Neutral,-0.002453,PEP
Where Will PepsiCo Stock Be in 3 Years?,This blue chip stalwart might struggle to stay ahead of the S&P 500.,Motley Fool,20250401T093500,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Manufacturing', 'relevance_score': '1.0'}, {'topic': 'Earnings', 'relevance_score': '0.99393'}]",Neutral,0.117053,PEP
Like Dividend Stocks? The Payments for These 3 Dividend Kings Have Almost Never Been Better Than Right Now.,"Many income investors are looking for a reliable dividend. For the record, it's not uncommon for a dividend-paying company to decrease the amount it pays or to cut its dividend altogether. But in my lifetime, that's never happened with the dividend payments from PepsiCo ( NASDAQ: PEP ) , Target ( ...",Motley Fool,20250401T082500,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999864'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}]",Somewhat-Bullish,0.278225,PEP
