title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
"Jenny Harrington: The basics of income investing, and why it's especially important now in this turbulent market","This is an excerpt from the book, ""Dividend Investing: Dependable Income to Navigate All Market Environments,"" by Jenny Van Leeuwen Harrington.",CNBC,20250408T152753,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Earnings', 'relevance_score': '0.769861'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.166667'}]",Somewhat-Bullish,0.275809,PG
"This House of Representative Just Bought Up To $60K In Home Depot Stock - IBM  ( NYSE:IBM ) , Home Depot  ( NYSE:HD ) ","Records from April 7, 2025 indicate that Representative Lloyd Doggett of Texas made a purchase of Home Depot HD, valued between $4,004 and $60,000, with the transaction dated April 7, 2025 and filed in April. As of now, Home Depot shares are trading up 2.67% at $350.64.",Benzinga,20250408T150020,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.996023'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.175513,PG
Meet the Low-Cost Vanguard ETF That Went Up on the Worst Day for the S&P 500 Since June 2020,"Last week's stock market sell-off was swift and brutal. Investors wasted no time reacting negatively to President Trump's ""Liberation Day"" tariffs and responses from countries like China.On April 3, the S&P 500 ( SNPINDEX: ^GSPC ) fell 4.8%, the worst decline for the S&P 500 since June 11, 2020.",Motley Fool,20250408T123400,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}]",Somewhat-Bullish,0.197452,PG
Real World Assets  ( RWA Inc. )  Appoints Stephen Schueler to Board of Directors,"COPENHAGEN, Denmark, April 08, 2025 ( GLOBE NEWSWIRE ) -- Real World Assets ( RWA Inc. ) , a leader in the tokenization of real-world assets, is excited to announce the appointment of Stephen Schueler to its Board of Directors, effective immediately.",Benzinga,20250408T110020,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.308656,PG
Is the Vanguard Value ETF the Best Ultra-Low-Cost Fund for Generating Passive Income?,"Collecting passive income from stocks is a simple and effective way to participate in the market without having the return based solely on stock prices going up.Exchange-traded funds ( ETFs ) that invest in dividend stocks provide the added benefit of diversification, making them solid options ...",Motley Fool,20250408T094000,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}]",Somewhat-Bullish,0.281377,PG
"Sit Out The Crash With These 5 Dividend Stocks - Altria Group  ( NYSE:MO ) , McKesson  ( NYSE:MCK ) ","Last week's tariff crash has sent investors scrambling for safe haven investments. Dividend stocks let you sit out the market drama while still getting paid. With stocks plunging, steady income is key. Tim Melvin & Ryan Faloona reveal dividend stocks and deep-value plays on April 8.",Benzinga,20250407T155545,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.928139'}]",Somewhat-Bullish,0.266346,PG
"Procter & Gamble's Valuation Looks Pricey: Time to Buy, Hold or Sell?","PG's global reach and brand strength support long-term growth, but valuation, China headwinds and macro risks warrant a cautious, hold-worthy outlook.",Zacks Commentary,20250407T152000,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999499'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.999966'}]",Somewhat-Bullish,0.311299,PG
Procter & Gamble Defies Market Gloom With Golden Cross Glow-Up - Procter & Gamble  ( NYSE:PG ) ,"Procter & Gamble forms a Golden Cross even as technical signals remain broadly bearish. PG stock resists broader market sell-off driven by Trump's tariffs, hinting at defensive strength. With stocks plunging, steady income is key. Tim Melvin & Ryan Faloona reveal dividend stocks and deep-value ...",Benzinga,20250407T143005,"[{'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}]",Neutral,0.10218,PG
Procter & Gamble Company  ( The )   ( PG )  is Attracting Investor Attention: Here is What You Should Know,"Zacks.com users have recently been watching P&G (PG) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",Zacks Commentary,20250407T130012,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Life Sciences', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.623304'}]",Somewhat-Bullish,0.22153,PG
Jim Cramer says investors should follow the post-dot-com-bubble playbook,"As tariffs tanked stocks on Thursday, CNBC's Jim Cramer believes investors should look to the same sectors that rose after the dot-com bubble burst in 2000.",CNBC,20250403T223907,"[{'topic': 'Life Sciences', 'relevance_score': '0.142857'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.142857'}, {'topic': 'Technology', 'relevance_score': '0.142857'}, {'topic': 'Finance', 'relevance_score': '0.142857'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.142857'}, {'topic': 'Financial Markets', 'relevance_score': '0.451494'}, {'topic': 'Manufacturing', 'relevance_score': '0.142857'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.142857'}]",Somewhat-Bullish,0.177197,PG
"Shoppers will pay more for bananas, coffee and toilet paper because of tariffs, trade group says",Grocery bills will likely rise as shoppers pay more household staples because of the Trump administration's new tariffs.,CNBC,20250403T201639,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,-0.068857,PG
"Apple To $250? Here Are 10 Top Analyst Forecasts For Thursday - Enphase Energy  ( NASDAQ:ENPH ) , Apple  ( NASDAQ:AAPL ) ","Top Wall Street analysts changed their outlook on these top names. For a complete view of all analyst rating changes, including upgrades and downgrades, please see our analyst ratings page. B of A Securities cut Apple Inc. AAPL price target from $265 to $250.",Benzinga,20250403T131456,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '0.999995'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.166667'}]",Somewhat-Bullish,0.18445,PG
Peerage Realty Partners Welcomes New CEO,"TORONTO, April 02, 2025 ( GLOBE NEWSWIRE ) -- Peerage Realty Partners, the prominent leader in luxury residential real estate markets across North America, welcomes Tara Brown to her new role as CEO, Peerage Realty Partners.",Benzinga,20250402T185146,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Bullish,0.415805,PG
"2 Simple ETFs to Buy With $1,000 and Hold for a Lifetime","Just keep it simple. It's great advice that applies to many situations throughout life. Today, let's focus on how keeping it simple can lead to excellent investing returns. Here are my two picks for simple exchange-traded funds ( ETFs ) that anyone can buy and hold forever for only $1,000.Image ...",Motley Fool,20250402T114500,"[{'topic': 'Life Sciences', 'relevance_score': '0.166667'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.166667'}, {'topic': 'Technology', 'relevance_score': '0.166667'}, {'topic': 'Finance', 'relevance_score': '0.166667'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.166667'}, {'topic': 'Financial Markets', 'relevance_score': '0.999162'}, {'topic': 'Manufacturing', 'relevance_score': '0.166667'}]",Somewhat-Bullish,0.278968,PG
"All It Takes Is $4,000 Invested in Each of These 3 Dividend Stocks to Help Generate Over $300 in Passive Income per Year",Continue reading ...,Motley Fool,20250401T104500,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999956'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.997874'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.317505,PG
Should You Invest in the Vanguard Consumer Staples ETF  ( VDC ) ?,Sector ETF report for ...,Zacks Commentary,20250401T102006,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Neutral,0.14285,PG
Should You Invest in the iShares U.S. Consumer Staples ETF  ( IYK ) ?,Sector ETF report for ...,Zacks Commentary,20250401T102006,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,0.140471,PG
