title,summary,source,time_published,topics,overall_sentiment_label,overall_sentiment_score,ticker
"Bank of America CEO Says Consumer Continues To Spend And Maintain Healthy Credit Quality, Sticks To Annual Outlook - Bank of America  ( NYSE:BAC ) ","Bank of America Q1 net income rose to $7.4B, with EPS of $0.90 beating estimates on strong revenue and NII growth. Noninterest income jumped 9.6% across all segments, boosting revenue to $27.37B and lifting BAC shares over 2% premarket.",Benzinga,20250415T124308,"[{'topic': 'Earnings', 'relevance_score': '0.94762'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",Somewhat-Bullish,0.335152,BAC
How To Earn $500 A Month From Abbott Laboratories Stock Ahead Of Q1 Earnings - Abbott Laboratories  ( NYSE:ABT ) ,"A more conservative goal of $100 monthly dividend income would require 508 shares of Abbott. An investor would need to own $325,274 worth of Abbott Laboratories to generate a monthly dividend income of $500. China's new tariffs just reignited the same market patterns that led to triple- and ...",Benzinga,20250415T123537,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999998'}, {'topic': 'Earnings', 'relevance_score': '0.795202'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.27275,BAC
Bank of America  ( BAC )  Tops Q1 Earnings and Revenue Estimates,"Bank of America (BAC) delivered earnings and revenue surprises of 11.11% and 1.89%, respectively, for the quarter ended March 2025. Do the numbers hold clues to what lies ahead for the stock?",Zacks Commentary,20250415T115502,"[{'topic': 'Earnings', 'relevance_score': '0.999997'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}]",Neutral,0.127746,BAC
Boston Globe Media Gears Up for Extensive Coverage of the 129th Boston Marathon,A Cross-Platform Strategy Planned to Connect with the Community on Race Day,Benzinga,20250415T114500,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.344981,BAC
"The Zacks Analyst Blog Abbott, Taiwan Semiconductor, American Express, ManpowerGroup and D.R. Horton","Abbott, Taiwan Semiconductor, American Express, ManpowerGroup and D.R. Horton are included in this Analyst Blog.",Zacks Commentary,20250415T112500,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.998626'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,-0.023966,BAC
"The Zacks Analyst Blog Bank of America, Chevron, Stryker, Value Line and Sypris","Bank of America, Chevron, Stryker, Value Line and Sypris are included in this Analyst Blog.",Zacks Commentary,20250415T104600,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.29252,BAC
Should You Invest in the iShares U.S. Financials ETF  ( IYF ) ?,Sector ETF report for ...,Zacks Commentary,20250415T102005,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Neutral,0.132191,BAC
Bank of America to report first-quarter earnings,Bank of America shares have sold off in recent weeks on concern that President Donald Trump's tariff policies could cause a recession.,CNBC,20250415T101504,"[{'topic': 'Earnings', 'relevance_score': '0.858979'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}]",Neutral,0.13261,BAC
"US Stock Futures Waver After Two-Day Rally: Trump's Tariff Moves Could End A 3-Year 'Rolling Recession,' Says Expert - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , SPDR S&P 500  ( ARCA:SPY ) ",U.S. stock futures were volatile on Tuesday following a two-day advance. Futures of major benchmark indices were mixed in premarket. Donald Trump hinted at helping the car companies while talking to reporters in his Oval Office on Monday.,Benzinga,20250415T100831,"[{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.99676'}, {'topic': 'Earnings', 'relevance_score': '0.997874'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Neutral,0.146726,BAC
"Citigroup, Bank Of America And 3 Stocks To Watch Heading Into Tuesday - Citigroup  ( NYSE:C ) , Bank of America  ( NYSE:BAC ) ","With U.S. stock futures trading lower this morning on Tuesday, some of the stocks that may grab investor focus today are as follows: Wall Street expects Citigroup Inc. C to report quarterly earnings at $1.85 per share on revenue of $21.29 billion before the opening bell, according to data from ...",Benzinga,20250415T083932,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.459462'}, {'topic': 'Earnings', 'relevance_score': '0.997874'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.267546,BAC
"Dow Surges Over 300 Points Ahead Of Earnings: Fear & Greed Index Remains In 'Extreme Fear' Zone - Apple  ( NASDAQ:AAPL ) , Bank of America  ( NYSE:BAC ) ","The CNN Money Fear and Greed index showed almost no change in the overall fear level, while the index remained in the ""Extreme Fear"" zone on Monday. U.S. stocks settled higher on Monday, with the Dow Jones index gaining more than 300 points during the session.",Benzinga,20250415T083909,"[{'topic': 'Financial Markets', 'relevance_score': '0.161647'}, {'topic': 'Earnings', 'relevance_score': '0.682689'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,0.05596,BAC
"Jim Chanos Shrugs Off Elon Musk's $25 Trillion Optimus Projection, Short Seller Quips, 'He Thought DOGE Would Save $1-2 Trillion' - Lucid Group  ( NASDAQ:LCID ) , NIO  ( NYSE:NIO ) ","Prominent short seller Jim Chanos took aim at Tesla Inc. TSLA CEO Elon Musk's ambitious market cap projections, drawing parallels to previous claims about cost-cutting initiatives.",Benzinga,20250415T072801,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.243797,BAC
"The S&P 500 Closes With First 'Death Cross' Since 2022 - Here's What It Means For The Markets - Bank of America  ( NYSE:BAC ) , SPDR Dow Jones Industrial Average ETF  ( ARCA:DIA ) ","The S&P 500 ended Monday on a rather ominous note, forming what is known as a technical 'Death Cross,' a chart pattern that is often seen as an indicator of a transition from a bull market to a bear market.",Benzinga,20250415T033453,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Neutral,-0.136579,BAC
"US stocks, Treasuries rebound but dollar dips amid tariff uncertainty - ETCFO","U.S. stocks experienced modest gains following the White House's decision to delay tariffs on certain electronics, boosting tech stocks globally. The dollar dipped and Treasury yields eased amidst ongoing trade policy uncertainty, while oil prices saw a slight increase.",Economic Times,20250415T031627,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.99793'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Neutral,-0.021981,BAC
"US Stock Futures Slip As Investors Brace Themselves For Netflix, AmEx Earnings This Week - Nikkei Up On Strong Sentiment - Bank of America  ( NYSE:BAC ) , American Express  ( NYSE:AXP ) ","After two days of back-to-back gains in the spot market, U.S. stock futures had a choppy session Monday night as investors await earnings reports from multiple prominent companies.",Benzinga,20250415T020837,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Neutral,0.138995,BAC
5 Top Stock Charts for This Week,"Tracey Ryniec talks about a new strategy for Q1 earnings season, including impacts of the tariffs, on ABT, TSM, AXP, MAN, and DHI.",Zacks Commentary,20250415T004200,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.998626'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Neutral,-0.064414,BAC
"Which Gaming And Lodging Stocks Are Exposed To International inbound Travel And China? - Hilton Worldwide Holdings  ( NYSE:HLT ) , Hyatt Hotels  ( NYSE:H ) ","BofA: China drives up to 62% of Macau revenue for LVS, 52% for WYNN, 20% for MGM-making it key amid tariff concerns. Lodging giants' China pipelines vary: Hyatt 37%, Hilton 26%, Wyndham 22%, Marriott 18%, but RevPAR impact may be limited.",Benzinga,20250414T220743,"[{'topic': 'Financial Markets', 'relevance_score': '0.95493'}, {'topic': 'Earnings', 'relevance_score': '0.266143'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.064219,BAC
"Top Analyst Reports for Bank of America, Chevron & Stryker","Today's Research Daily features new research reports on 16 major stocks, including Bank of America Corporation (BAC), Chevron Corporation (CVX) and Stryker Corporation (SYK), as well as two micro-cap stocks Value Line, Inc. (VALU) and Sypris Solutions, Inc. (SYPR).",Zacks Commentary,20250414T211500,"[{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}, {'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",Somewhat-Bullish,0.307555,BAC
Artisan Partners Celebrates EMsights Capital Group's Three-Year Anniversary,"BOSTON, April 14, 2025 ( GLOBE NEWSWIRE ) -- Artisan Partners is pleased to mark the three-year anniversary of the Artisan Global Unconstrained Fund ( Investor Class: APFPX, Advisor Class: APDPX, Institutional Class: APHPX ) and the Artisan Emerging Markets Debt Opportunities Fund ( Investor ...",Benzinga,20250414T201955,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999987'}]",Somewhat-Bullish,0.230543,BAC
Bank Of America Q1 Earnings Preview: Can Warren Buffett's Favorite Continue Beating Estimates? - Bank of America  ( NYSE:BAC ) ,Bank of America has beaten analyst estimates for revenue in nine of the last 10 quarters. The company reports financial results in a week that comes with high uncertainty around Donald Trump'd tariff policies. Feel unsure about the market's next move?,Benzinga,20250414T183549,"[{'topic': 'Financial Markets', 'relevance_score': '0.996023'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.996718'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.050272,BAC
"OPEC cuts oil demand forecast, sees growing economic uncertainty on Trump trade war",Crude oil futures are down about 13% since President Donald Trump announced his sweeping tariff plan on April 2.,CNBC,20250414T135021,"[{'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",Neutral,-0.024672,BAC
How to Play JPMorgan Stock After Upbeat Q1 Earnings Performance,Does JPM stock deserve a place in your investment portfolio after posting an upbeat Q1 performance? Let's find out.,Zacks Commentary,20250414T131300,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.928139'}, {'topic': 'Financial Markets', 'relevance_score': '0.94309'}, {'topic': 'Earnings', 'relevance_score': '0.983605'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.161647'}, {'topic': 'Finance', 'relevance_score': '1.0'}]",Neutral,0.130922,BAC
Bank of America: How To Earn $500 A Month From Dividend Yields - Bank of America  ( NYSE:BAC ) ,"A more conservative goal of $100 monthly dividend income would require owning 1,154 shares of Bank of America. An investor would need to own $207,396 worth of Bank of America to generate a monthly dividend income of $500.",Benzinga,20250414T124853,"[{'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.82617'}]",Somewhat-Bullish,0.192835,BAC
U.S. crude oil rises more than 1% after Trump exempts key tech products from tariffs,"Trump has slapped 145% tariffs on China, while hitting pause on duties for most other countries for the next 90 days to allow negotiations.",CNBC,20250414T122548,"[{'topic': 'Finance', 'relevance_score': '1.0'}]",Neutral,0.004894,BAC
"StoneX to Acquire R.J. O'Brien, Creating a Market Leader in Global Derivatives - StoneX Group  ( NASDAQ:SNEX ) ","Transformational acquisition strengthens StoneX's position as a leading Futures Commission Merchant ( FCM ) with a premier global derivatives platform R.J. O'Brien is the oldest futures brokerage in the United States, founded in 1914 Firms share a complementary focus on client service and ...",Benzinga,20250414T110008,"[{'topic': 'Earnings', 'relevance_score': '0.161647'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}]",Somewhat-Bullish,0.250493,BAC
"StoneX to Acquire R.J. O'Brien, Creating a Market Leader in Global Derivatives",StoneX-RJO Acquisition Agreement Press Release ...,GlobeNewswire,20250414T110000,"[{'topic': 'Earnings', 'relevance_score': '0.161647'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999998'}]",Somewhat-Bullish,0.236915,BAC
Trade war vs. record M2 money supply: 5 things to know in Bitcoin this week,Bitcoin ( BTC ) is holding down the fort as the US trade war rages on into the third week of April.BTC price action attempts to overcome a long-term resistance trend line without success as trade war concerns dictate traders' expectations.Tariffs are the key macroeconomic topic of the week as ...,Cointelegraph,20250414T085222,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '0.967645'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",Neutral,-0.089361,BAC
"The View | Asian real estate in a Trumpian age: buy Japan and India, avoid China?","While China might be fertile ground for experienced investors, Japan and India have more of the stability and fundamentals markets demand.",South China Morning Post,20250414T083007,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Financial Markets', 'relevance_score': '0.998962'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.24963,BAC
Ageas reaches agreement with Bain Capital to acquire esure and establish a top-3 UK personal lines platform,Ageas reaches agreement with Bain Capital to acquire esure and establish a top-3 UK personal lines platform Ageas and Bain Capital agree GBP 1.295 billion ( EUR 1.510 billion ) cash transaction for esure Combination creates multi-channel motor and home insurer with broad customer appeal across ...,GlobeNewswire,20250414T050000,"[{'topic': 'Mergers & Acquisitions', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.99393'}]",Bullish,0.382284,BAC
"Apple's iPhone Stockpile Could Disrupt Supply Chain Amid Looming Chip Tariffs, Warns Top Analyst - Identifies Cupertino's Best Option Beyond White House Talks - Apple  ( NASDAQ:AAPL ) ",Apple Inc. AAPL may have avoided the worst of Donald Trump's new reciprocal tariffs-for now-but top analyst Ming-Chi Kuo warns that the company's supply chain could still face major disruptions in the months ahead.,Benzinga,20250414T023121,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Neutral,0.088785,BAC
Warren Buffett's $334 Billion Warning to Wall Street Rang Out Loud and Clear Before the Market Turmoil. Here's Some Buffett Wisdom on What to Do Now.,"Last year, as indexes soared, Warren Buffett sent a warning to investors -- not through words but through actions. The billionaire investor at the helm of Berkshire Hathaway was a net seller of stocks and built up a record cash position of $334 billion.",Motley Fool,20250413T191000,"[{'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.999499'}]",Somewhat-Bullish,0.228694,BAC
"BKKT Investors Have the Opportunity to Lead the Bakkt Holdings Securities Fraud Lawsuit with Faruqi & Faruqi, LLP - Bakkt Hldgs  ( NYSE:BKKT ) ","Faruqi & Faruqi, LLP Securities Litigation Partner James ( Josh ) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In Bakkt To Contact Him Directly To Discuss Their Options",Benzinga,20250413T124900,"[{'topic': 'Financial Markets', 'relevance_score': '0.684621'}, {'topic': 'Earnings', 'relevance_score': '0.316726'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",Somewhat-Bullish,0.21559,BAC
Elon Musk's Government Efficiency Push Falls Short As Treasury Data Shows Spending Up Sharply Since Trump's Inauguration: Report,"Despite aggressive cost-cutting by the Department of Government Efficiency, federal spending has reportedly climbed by $154 billion since President Donald Trump returned to office,",Benzinga,20250412T205336,"[{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}]",Neutral,0.136812,BAC
"Bulls And Bears: Apple, Nike, US Steel - And The Markets Ride Out Ongoing Volatility Bulls And Bears: Apple, Nike, US Steel - And The Markets Ride Out Ongoing Volatility - Aehr Test System  ( NASDAQ:AEHR ) , Apple  ( NASDAQ:AAPL ) ",Benzinga examined the prospects for many investors' favorite stocks over the last week - here's a look at some of our top stories. President Donald Trump's hold on global tariffs but imposition of a 145% levy on Chinese imports led to significant market volatility and eroding confidence in the ...,Benzinga,20250412T120120,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.5855'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",Somewhat-Bullish,0.170033,BAC
"Ray Dalio, Who Predicted The 2008 Financial Crisis, Warns About Recession As US-China Tariff War Escalates","Ray Dalio, founder of Bridgewater Associates, expressed concerns about a potential recession despite President Donald Trump pausing reciprocal tariffs. What Happened: According to a report by Fortune, Dalio shared his views on Bloomberg Television on Thursday, following Trump's announcement of a ...",Benzinga,20250412T052445,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.967645'}]",Neutral,-0.135522,BAC
"Jim Cramer's week ahead: Earnings from Goldman Sachs, Johnson & Johnson and Netflix",CNBC's Jim Cramer on Friday told investors which market-moving events to follow next week.,CNBC,20250411T225659,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.94762'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Earnings', 'relevance_score': '0.890401'}]",Neutral,0.102159,BAC
American Express Receives Upgrade: What Makes This Stock So Appealing? - American Express  ( NYSE:AXP ) ,"BofA upgrades Amex to Buy, citing resilient high-income customers and strong management amid slowing growth and tariff risks. Analyst trims 2025 EPS to $14.76 but sees long-term upside as Amex flexes costs and defends margins in tough macro climate. Feel unsure about the market's next move?",Benzinga,20250411T165059,"[{'topic': 'Earnings', 'relevance_score': '0.992549'}, {'topic': 'Finance', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.684621'}]",Somewhat-Bullish,0.269349,BAC
Mattel and Hasbro stocks notch new lows after Trump's China tariff escalation,Toy giants Mattel and Hasbro have seen their stocks battered by President Donald Trump's escalated trade war with China.,CNBC,20250411T155819,"[{'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",Neutral,-0.071349,BAC
